ID,NAME,HEIGHT,WEIGHT,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
3450,Mark Pope,10-Jun,235lb,153,57,10.7,0.8,1.9,0.401,0.1,0.4,0.179,0.7,1.5,0.455,0.419,0.3,0.5,0.573,0.6,1.1,1.7,0.4,0.2,0.3,0.3,1.6,1.9
3451,Dave Popson,10-Jun,220lb,41,0,4.8,0.8,1.9,0.405,0,0,0,0.8,1.9,0.41,0.405,0.3,0.4,0.75,0.5,0.6,1.1,0.3,0.1,0.1,0.5,0.8,1.9
3452,Ben Poquette,9-Jun,235lb,718,121,22,2.8,5.7,0.483,0,0.1,0.22,2.7,5.6,0.486,0.484,1.3,1.7,0.779,1.5,3.7,5.2,1.2,0.5,1.1,1,2.8,6.8
3453,Chris Porter,7-Jun,218lb,51,35,22.5,3.4,8.7,0.389,0,0.1,0,3.4,8.6,0.393,0.389,1.8,2.8,0.667,1.7,2,3.7,1.2,0.9,0.1,1.2,2.2,8.6
3454,Howard Porter,8-Jun,220lb,457,,18.7,4,8.6,0.469,,,,4,8.6,0.469,0.469,1.2,1.5,0.802,1.4,3.1,4.1,0.5,0.4,0.6,0.9,1.8,9.2
3455,Kevin Porter,Jun-00,170lb,659,0,29,4.8,10,0.483,0,0.1,0.188,4.8,10,0.483,0.483,1.9,2.6,0.737,0.6,1.3,1.8,8.1,1.4,0.1,3.5,3.4,11.6
3456,Otto Porter,8-Jun,198lb,207,107,22.9,3.2,6.9,0.469,0.8,2.3,0.359,2.4,4.6,0.524,0.528,0.9,1.2,0.748,1.1,2.9,4,1.1,1,0.4,0.7,1.7,8.2
3457,Terry Porter,3-Jun,195lb,1274,732,27.8,4.3,9.2,0.463,1,2.6,0.386,3.2,6.6,0.493,0.518,2.7,3.2,0.836,0.6,2.5,3,5.6,1.2,0.1,2.1,1.7,12.2
3458,Willie Porter,7-Jun,205lb,69,,20.9,3.7,8.7,0.423,0,0,,3.7,8.7,0.423,0.423,3.1,4.7,0.665,2.1,2.2,7.3,0.9,,,2.4,3.1,10.5
3459,Bobby Portis,11-Jun,230lb,80,4,16.4,2.7,6.2,0.435,0.3,0.8,0.328,2.5,5.5,0.45,0.455,0.7,1,0.704,1.9,3.1,4.9,0.8,0.3,0.3,0.8,1.6,6.4
3460,Bob Portman,5-Jun,200lb,221,,13.3,2.3,5.3,0.443,,,,2.3,5.3,0.443,0.443,1,1.3,0.78,,,3.3,0.6,,,,1.3,5.7
3461,Kristaps Porzingis,3-Jul,240lb,95,95,29.8,5.7,13.2,0.431,1.4,3.9,0.347,4.3,9.3,0.466,0.482,2.9,3.5,0.822,1.8,5.5,7.4,1.3,0.7,1.8,1.6,3.1,15.6
3462,James Posey,8-Jun,215lb,864,479,26.9,2.9,7,0.41,1.2,3.4,0.349,1.7,3.6,0.467,0.495,1.6,2,0.82,0.9,3.8,4.7,1.6,1.1,0.3,1.1,2.7,8.6
3463,Lavor Postell,5-Jun,215lb,61,0,7.3,1,2.9,0.335,0.2,0.7,0.25,0.8,2.2,0.364,0.366,1.1,1.4,0.795,0.2,0.6,0.7,0.2,0.2,0,0.6,0.5,3.2
3464,John Postley,5-Jun,220lb,1,,6,1,3,0.333,0,0,,1,3,0.333,0.333,0,0,,,,6,1,,,1,1,2
3465,Vitaly Potapenko,10-Jun,280lb,610,189,19,2.7,5.6,0.479,0,0,0.167,2.7,5.6,0.479,0.479,1.2,1.7,0.694,1.7,2.7,4.5,0.7,0.4,0.3,1.3,2.5,6.5
3466,Leon Powe,8-Jun,240lb,239,19,13.9,2.1,4,0.515,0,0,0,2.1,4,0.517,0.515,2.1,3.1,0.682,1.6,2.2,3.8,0.3,0.3,0.3,0.8,2.1,6.2
3467,Cincinnatus Powell,7-Jun,220lb,599,,31.1,6.4,13.5,0.472,0.1,0.2,0.274,6.3,13.3,0.475,0.474,3.5,4.8,0.725,2.4,5.1,7.6,2.2,0.5,0.3,2.5,3.3,16.3
3468,Dwight Powell,11-Jun,240lb,120,3,14,2,4.1,0.484,0.1,0.3,0.176,1.9,3.8,0.507,0.49,1.4,1.8,0.748,1.1,2.5,3.6,0.6,0.6,0.4,0.5,1.7,5.4
3469,Josh Powell,9-Jun,225lb,316,28,12.6,1.6,3.6,0.438,0,0.1,0.35,1.6,3.5,0.44,0.441,0.7,0.9,0.743,1,1.9,2.9,0.5,0.2,0.2,0.8,1.6,3.9
3470,Kasib Powell,7-Jun,215lb,11,4,27.6,3.2,8.6,0.368,0.7,3,0.242,2.5,5.6,0.435,0.411,0.5,0.8,0.667,0.7,3.3,4,1.6,0.8,0.2,0.5,1.6,7.6
3471,Norman Powell,4-Jun,215lb,68,29,14.8,2,4.6,0.446,0.8,1.8,0.424,1.3,2.8,0.46,0.53,1,1.2,0.798,0.3,1.9,2.2,1,0.6,0.2,0.6,1.4,5.9
3472,Roger Powell,6-Jun,235lb,3,0,4.3,0,1,0,0,0.3,0,0,0.7,0,0,0.7,0.7,1,1,0,1,0,0,0,1,0.7,0.7
3473,Marlbert Pradd,3-Jun,170lb,79,,5.7,1.4,3.1,0.439,0,0.2,0.231,1.3,2.9,0.451,0.445,1.4,1.8,0.774,0.7,0.3,1,0.3,,,0.7,1,4.2
3474,Mike Pratt,4-Jun,195lb,143,,14.7,2.1,5,0.427,0.1,0.4,0.373,2,4.7,0.431,0.44,1.2,1.5,0.799,1.1,1.6,2.7,2,,,1.4,2,5.6
3475,Paul Pressey,5-Jun,185lb,724,420,27.2,3.9,8.1,0.485,0.1,0.5,0.222,3.8,7.6,0.502,0.491,2.6,3.5,0.749,1.2,2.6,3.9,5.1,1.4,0.6,2.3,2.8,10.6
3476,Phil Pressey,11-May,175lb,148,11,13.6,1.2,3.4,0.341,0.3,1.3,0.254,0.8,2.1,0.392,0.388,0.5,0.8,0.63,0.2,1.2,1.5,2.9,0.8,0.1,1.1,1.2,3.2
3477,Dominic Pressley,2-Jun,170lb,13,0,9.5,0.7,2.4,0.29,0,0.2,0,0.7,2.2,0.31,0.29,0.4,0.7,0.556,0.2,0.9,1.2,2,0.3,0,0.8,0.8,1.8
3478,Harold Pressley,7-Jun,210lb,299,118,22.7,3.6,8.2,0.437,0.7,1.9,0.358,2.9,6.3,0.462,0.48,1.2,1.5,0.778,1.7,2.7,4.5,2.1,0.9,0.6,1.4,2.2,9
3479,Stephen Previs,3-Jun,183lb,30,,4.9,0.8,2,0.383,0,0.3,0.125,0.7,1.7,0.423,0.392,0.3,0.5,0.533,0.2,0.3,0.5,0.8,,,0.4,0.9,1.8
3480,A.J. Price,2-Jun,181lb,261,25,15.1,2.1,5.5,0.38,0.8,2.6,0.316,1.3,2.9,0.439,0.456,0.8,1.1,0.742,0.3,1.2,1.4,2.2,0.5,0,0.9,0.9,5.8
3481,Brent Price,1-Jun,165lb,418,80,16.8,2,4.6,0.426,0.9,2.2,0.387,1.1,2.3,0.464,0.521,1.2,1.4,0.824,0.4,1.2,1.6,3,0.7,0,1.5,1.8,5.9
3482,Jim Price,3-Jun,195lb,510,,25.1,4.2,9.4,0.444,,,,4.2,9.4,0.444,0.444,1.6,2,0.815,0.9,2.4,3.1,3.7,1.6,0.3,1.7,2.7,10
3483,Mark Price,Jun-00,170lb,722,578,29.9,5.5,11.6,0.472,1.4,3.4,0.402,4.1,8.2,0.501,0.53,3,3.3,0.904,0.6,2,2.6,6.7,1.2,0.1,2.5,1.3,15.2
3484,Mike Price,3-Jun,200lb,123,,8.7,1.3,3.3,0.402,0,0,,1.3,3.3,0.402,0.402,0.6,0.7,0.772,0.3,1,1.3,0.7,,,1,1.4,3.2
3485,Ronnie Price,2-Jun,190lb,530,73,13.5,1.4,3.7,0.375,0.5,1.5,0.305,0.9,2.2,0.423,0.437,0.6,0.7,0.737,0.3,0.9,1.2,1.8,0.8,0.1,0.9,1.7,3.8
3486,Tony Price,6-Jun,190lb,5,,5.8,0.4,1.4,0.286,0,0,,0.4,1.4,0.286,0.286,0,0,,0,0,0,0.6,0.4,0.2,0.4,0.6,0.8
3487,Bob Priddy,3-Jun,190lb,16,,9.3,0.9,2.4,0.368,,,,0.9,2.4,0.368,0.368,0.5,0.9,0.571,,,2.3,0.4,,,,2.3,2.3
3488,Pablo Prigioni,3-Jun,185lb,270,51,16.9,1.2,2.9,0.425,0.8,2,0.379,0.5,0.9,0.522,0.554,0.3,0.3,0.872,0.5,1.3,1.9,2.8,1,0,1,1.6,3.5
3489,Tayshaun Prince,9-Jun,212lb,1017,902,31,4.5,9.9,0.455,0.6,1.5,0.367,3.9,8.4,0.47,0.483,1.5,2,0.756,1.1,3.2,4.3,2.4,0.6,0.5,1,1.2,11.1
3490,John Pritchard,9-Jun,220lb,7,,,1.3,4.1,0.31,,,,1.3,4.1,0.31,0.31,0.6,1.6,0.364,,,,1.1,,,,2,3.1
3491,Kevin Pritchard,3-Jun,180lb,94,1,12,1.3,3.2,0.399,0.1,0.5,0.186,1.2,2.7,0.435,0.413,1,1.3,0.79,0.2,0.8,1,1.6,0.4,0.1,0.9,1.6,3.6
3492,Laron Profit,5-Jun,204lb,135,18,11.4,1.3,3.1,0.419,0.2,0.7,0.236,1.1,2.4,0.469,0.444,0.5,0.8,0.712,0.4,1.2,1.5,1.2,0.5,0.2,0.9,1,3.3
3493,Gabe Pruitt,4-Jun,170lb,62,0,7.4,0.7,2.3,0.321,0.3,1,0.283,0.5,1.3,0.35,0.382,0.3,0.4,0.783,0.2,0.7,0.8,0.8,0.3,0,0.4,0.7,2
3494,Joel Przybilla,1-Jul,255lb,592,397,19.8,1.5,2.7,0.552,0,0,0,1.5,2.7,0.553,0.552,0.8,1.5,0.557,1.9,4.3,6.2,0.4,0.3,1.4,1,2.7,3.9
3495,Les Pugh,7-Jun,190lb,116,,,2,7.1,0.285,,,,2,7.1,0.285,0.285,2.1,2.6,0.792,,,,0.6,,,,2.5,6.1
3496,Roy Pugh,6-Jun,210lb,23,,,0.6,2.2,0.255,,,,0.6,2.2,0.255,0.255,0.3,0.8,0.316,,,,0.4,,,,0.7,1.4
3497,Anthony Pullard,10-Jun,245lb,8,0,4.6,1,2.3,0.444,0,0,,1,2.3,0.444,0.444,0.1,0.4,0.333,0.3,0.8,1,0.3,0.3,0.3,0.6,0.6,2.1
3498,Don Putman,1-Jun,170lb,216,,,1.9,7.2,0.262,,,,1.9,7.2,0.262,0.262,1,1.6,0.621,,,,1.3,,,,2.1,4.8
