ID,NAME,G,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,TRB,AST,STL,BLK,TOV,PF,PTS
178,JueMichael Young,41,,2.1,5.6,0.381,1.6,4,0.406,0.5,1.6,0.318,1.7,2.6,0.63,2.9,1.2,0.4,0.1,,,6.5
179,Julius Young,67,,3.1,7.3,0.419,2.3,5.1,0.454,0.8,2.2,0.34,2,2.6,0.763,3.7,1.1,1.1,0.4,,,8.9
180,Kalif Young,9,12.8,1.3,3,0.444,1.3,3,0.444,0,0,,0.8,1.8,0.438,3,0.4,0.2,0.7,1.1,1.2,3.4
181,Kalley Young,15,,1.8,4.7,0.38,1.2,2.9,0.419,0.6,1.9,0.321,2.5,3.3,0.74,1.7,0.8,0.9,0,,,6.7
182,Kedron Young,43,,0.4,1.5,0.286,0.3,0.7,0.433,0.1,0.8,0.152,0.2,0.2,1,0.5,0.2,0.2,0,,,1.2
183,Keena Young,88,,4.8,9.1,0.529,4.8,9,0.531,0,0,0,2.5,3.3,0.76,6,1.1,0.5,0.4,,,12.1
184,Keith Young,49,,1.3,3.4,0.391,0.7,1.6,0.43,0.7,1.8,0.356,0.5,0.8,0.6,1.9,1,0.6,0.2,,,3.8
185,Kevin Young,15,,1.1,4.5,0.239,0.5,2,0.233,0.6,2.5,0.243,1.5,2.5,0.622,0.9,1.7,0.6,0,,,4.3
186,Kevin Young,139,21,3,6.3,0.481,2.7,5.1,0.533,0.3,1.2,0.256,1.3,2.2,0.599,5.5,0.9,1.1,0.7,1.5,1.6,7.6
187,Kevin Young,124,,1.6,3.2,0.505,1.6,3.2,0.505,0,0,,0.9,1.6,0.55,4.3,0.3,0.3,0.5,,,4.1
188,Kyle Young,119,,2.7,4.7,0.573,2.7,4.7,0.573,0,0,,0.7,1.7,0.434,4.6,0.5,0.3,0.5,,,6.1
189,Kyle Young,23,,0.2,0.3,0.667,0.2,0.3,0.667,0,0,,0.3,0.5,0.636,0.6,0.3,0,0,,,0.7
190,Laurence Young,105,,2.8,7.2,0.382,1.6,3.4,0.466,1.2,3.8,0.307,0.5,0.8,0.643,3,1.4,0.6,0.1,,,7.2
191,Lenny Young,47,23.5,2.3,6.2,0.373,1.5,4.1,0.377,0.8,2.1,0.366,1,1.7,0.585,2.2,1.4,0.8,0,1.7,1,6.4
192,Leon Young,96,,3,5.9,0.507,3,5.9,0.507,0,0,,3.4,4.2,0.803,5.9,0.4,0.3,0.1,1.3,,9.3
193,Marcus Young,75,,1.3,2.2,0.612,1.3,2.2,0.616,0,0,0,0.3,0.9,0.296,4.4,0.6,0.4,0.6,,,3
194,Marcus Young,54,,1.8,4.3,0.423,1.2,2.6,0.468,0.6,1.7,0.355,1.9,2.3,0.829,1.4,1.3,0.7,0,,,6.2
195,Mark Young,83,,3.5,8.6,0.403,2.8,6.6,0.426,0.7,2,0.327,1.8,3,0.618,5,2.6,1.2,0.4,,,9.4
196,Marquis Young,46,13.6,1.5,2.8,0.543,1.5,2.8,0.543,0,0,,0.6,1,0.587,2.9,0.3,0.1,0.4,0.9,0.6,3.6
197,Maurice Young,73,,2.5,6.1,0.402,1.6,3.3,0.479,0.9,2.8,0.312,1.1,1.5,0.69,2.8,1,0.4,0.2,,,6.8
198,Michael Young,134,33.6,6.7,13.7,0.491,,,,,,,1.8,2.9,0.631,5.9,,1.6,0.4,1.6,2.3,15.2
199,Michael Young,1,,0,1,0,0,1,0,0,0,,0,0,,0,0,0,0,,,0
200,Michael Young,112,27.9,4.4,8.6,0.512,4.2,7.9,0.525,0.3,0.7,0.359,3.3,4.4,0.763,6.2,1.6,0.4,0.7,1.5,2,12.4
201,Mitchell Young,132,17.1,2.7,4.8,0.556,2.6,4.6,0.57,0.1,0.2,0.25,1.3,2,0.636,4.1,0.6,0.5,0.5,1,2,6.7
202,Morgan Young,13,1.4,0.1,0.3,0.25,0,0,,0.1,0.3,0.25,0,0.2,0,0,0,0,0,0,0.1,0.2
203,Najeal Young,27,23,2.5,5.6,0.447,2.5,5.4,0.456,0,0.1,0,1.3,2.1,0.614,6.3,0.9,0.8,0.1,1.5,1.9,6.3
204,Nick Young,96,31.1,5.8,11.9,0.484,4.8,9.2,0.518,1,2.7,0.368,3,3.9,0.764,5.1,1.4,0.8,0.3,,,15.5
205,Otis Young,22,,1.2,3.4,0.365,1.2,3.3,0.37,0,0,0,0.7,1.5,0.469,4.7,0.5,0.7,0.2,,,3.1
