ID,NAME,G,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,TRB,AST,STL,BLK,TOV,PF,PTS
32,Tommy Zapata,105,,1.3,3.7,0.347,0.7,1.8,0.387,0.6,1.9,0.308,0.8,1.1,0.742,1.7,1.5,0.7,0.1,,,4
33,Zack Zaragoza,7,,0.7,2.6,0.278,0.1,0.4,0.333,0.6,2.1,0.267,0,0,,1,0.7,0.3,0,0.3,,2
34,Nemanja Zarkovic,68,16.6,1.1,3.2,0.333,0.4,1.1,0.375,0.7,2.1,0.313,0.3,0.5,0.606,1.3,1.2,0.5,0,0.8,1.9,3.1
35,Max Zaslofsky,18,,3.3,,,,,,,,,1.2,2.1,0.579,,,,,,,7.8
36,Eric Zastoupil,59,16.3,0.9,2,0.442,0.9,1.8,0.486,0,0.2,0.077,0.7,0.9,0.765,1.7,0.3,0.2,0.1,0.7,0.7,2.5
37,Nate Zastrow,106,12.1,0.9,2.9,0.299,0.2,1.1,0.216,0.6,1.8,0.351,1.1,1.4,0.823,1.1,1.4,0.2,0,1,0.8,3.5
38,Donatas Zavackas,118,,2.8,6.2,0.447,1.5,3.1,0.489,1.2,3.1,0.405,2.6,3.2,0.807,4.4,1.6,0.4,0.2,,,9.3
39,Jeff Zavada,32,,1.6,2.9,0.532,1.5,2.8,0.538,0,0.1,0.333,0.8,1.3,0.625,1.7,0.5,0.3,0.2,,,3.9
40,Javier Zavala,27,,1.3,3.2,0.391,0.9,2.1,0.397,0.4,1.1,0.379,1.5,2.1,0.707,1.9,2,0.9,0.2,,,4.4
41,Steve Zazuri,70,12.9,0.2,0.8,0.304,0.2,0.8,0.304,0,0,,0.1,0.2,0.538,1.1,1.3,0.5,0.1,1,1.7,0.6
42,Stefan Zecevic,22,3.5,0.2,0.5,0.417,0.2,0.5,0.455,0,0,0,0.1,0.5,0.2,0.6,0.1,0,0.2,0.4,0.4,0.5
43,Patrick Zeck,7,8.4,0.7,1.4,0.5,0.7,1.4,0.5,0,0,,0.4,0.6,0.75,2,0.3,0.4,0.4,0,2.1,1.9
44,Tyler Zegarzewski,6,2,0.5,0.7,0.75,0.2,0.2,1,0.3,0.5,0.667,0,0,,0.2,0.2,0.2,0,0,0,1.3
45,Joe Zeglinski,135,36.8,5.1,13.5,0.379,2.2,5,0.437,2.9,8.4,0.345,1.8,2.6,0.69,4.5,1.9,1.1,0.2,1.8,1.1,14.9
