ID,NAME,HEIGHT,WEIGHT,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
419,Torraye Braggs,8-Jun,245lb,22,0,8.1,0.9,1.8,0.475,0,0,,0.9,1.8,0.475,0.475,0.4,0.5,0.667,1.1,1.2,2.3,0.3,0.2,0.1,0.7,1.5,2.1
420,A.J. Bramlett,10-Jun,227lb,8,0,7.6,0.5,2.6,0.19,0,0,,0.5,2.6,0.19,0.19,0,0,,1.5,1.3,2.8,0,0.1,0,0.4,1.6,1
421,Adrian Branch,7-Jun,185lb,130,7,11,2.5,5.6,0.455,0.1,0.3,0.231,2.5,5.3,0.468,0.461,1.3,1.7,0.744,0.9,1.1,1.9,0.7,0.6,0.1,1,1.5,6.4
422,Elton Brand,8-Jun,275lb,1058,868,33,6.2,12.5,0.5,0,0,0.095,6.2,12.4,0.501,0.501,3.4,4.7,0.736,3.1,5.4,8.5,2.1,0.9,1.7,1.9,2.9,15.9
423,Terrell Brandon,11-May,180lb,724,480,29.8,5.4,12,0.448,0.5,1.5,0.355,4.9,10.5,0.462,0.471,2.5,2.8,0.873,0.6,2.4,3,6.1,1.6,0.3,2,1.8,13.8
424,Bob Brannum,5-Jun,215lb,338,,23.6,2.6,7.6,0.344,,,,2.6,7.6,0.344,0.344,2,3.1,0.652,,,7,2.1,,,,3.9,7.3
425,Brad Branson,10-Jun,220lb,72,5,11.9,2.1,5,0.422,0,0,0,2.1,5,0.423,0.422,1.2,1.7,0.725,1.2,1.7,2.9,0.7,0.4,0.4,0.8,1.4,5.4
426,Jesse Branson,7-Jun,195lb,83,,23,4.5,10.6,0.427,0,0.1,0.222,4.5,10.5,0.429,0.428,4,5.7,0.702,,,6.6,0.8,,,1.5,3,13.1
427,Jim Brasco,1-Jun,170lb,20,,12.4,1.3,4.7,0.266,,,,1.3,4.7,0.266,0.266,1.4,1.7,0.794,,,1.2,1.1,,,,1.5,3.9
428,Mike Bratz,2-Jun,185lb,586,9,18.1,2.7,6.6,0.407,0.3,1.1,0.305,2.4,5.8,0.421,0.426,1.3,1.6,0.83,0.5,1.2,1.8,3.2,0.9,0.1,1.5,1.9,7
429,Carl Braun,5-Jun,180lb,788,,29.8,5,13,0.383,,,,5,13,0.383,0.383,3.6,4.4,0.804,,,3.4,3.7,,,,2.7,13.5
430,Tim Breaux,7-Jun,215lb,102,6,9.2,1.1,2.9,0.369,0.2,0.7,0.297,0.8,2.1,0.393,0.406,0.6,0.9,0.635,0.4,0.6,0.9,0.4,0.2,0.1,0.5,0.7,2.9
431,J.R. Bremer,2-Jun,185lb,100,43,19.5,2.1,6.2,0.344,1.2,3.6,0.333,0.9,2.6,0.359,0.441,1,1.3,0.748,0.3,1.5,1.8,2.2,0.6,0.1,0.8,1.1,6.5
432,Pete Brennan,6-Jun,205lb,16,,8.5,0.8,2.7,0.302,,,,0.8,2.7,0.302,0.302,0.9,1.6,0.56,,,1.9,0.4,,,,0.9,2.5
433,Tom Brennan,3-Jun,195lb,11,,4.7,0.5,1,0.455,,,,0.5,1,0.455,0.455,0,0,,,,0.5,0.2,,,,0.5,0.9
434,Randy Breuer,3-Jul,230lb,681,285,18.4,2.8,6,0.467,0,0,0,2.8,6,0.468,0.467,1.2,1.9,0.628,1.6,2.8,4.4,0.9,0.4,1.1,1,2.1,6.8
435,Corey Brewer,9-Jun,186lb,651,281,24.7,3.7,8.6,0.424,0.7,2.4,0.285,3,6.3,0.476,0.463,1.7,2.4,0.712,0.8,2.2,3,1.6,1.3,0.3,1.3,2.3,9.7
436,Jamison Brewer,4-Jun,184lb,54,1,8.7,0.6,1.7,0.372,0.1,0.6,0.25,0.5,1.1,0.435,0.415,0.2,0.5,0.393,0.3,0.6,0.9,1,0.4,0,0.6,0.6,1.6
437,Jim Brewer,9-Jun,210lb,703,9,22.7,2.5,5.7,0.448,0,0.1,0.077,2.5,5.6,0.449,0.448,0.8,1.3,0.571,2.4,4,6.3,1.5,0.8,0.7,0.9,2.2,5.8
438,Ron Brewer,4-Jun,180lb,501,108,25.7,5,10.9,0.459,0.1,0.3,0.248,4.9,10.6,0.464,0.462,1.9,2.3,0.824,0.7,1.3,1.9,1.8,1,0.5,1.4,1.7,11.9
439,Ronnie Brewer,7-Jun,220lb,502,304,23,3.1,6.3,0.49,0.2,0.7,0.254,2.9,5.6,0.52,0.505,1.5,2.2,0.675,0.9,1.9,2.8,1.6,1.2,0.2,0.8,1.1,7.8
440,Primoz Brezec,2-Jul,252lb,342,214,18.1,3,5.9,0.498,0,0,0.167,3,5.9,0.499,0.498,1.2,1.8,0.701,1.6,2.2,3.9,0.5,0.2,0.4,0.8,2.1,7.2
441,Frankie Brian,1-Jun,180lb,438,,24.9,4,11.9,0.34,,,,4,11.9,0.34,0.34,4.2,5.1,0.821,,,2.4,2.6,,,,2.6,12.3
442,Frank Brickowski,9-Jun,240lb,731,404,22.3,3.9,7.6,0.519,0.1,0.2,0.324,3.9,7.3,0.525,0.524,2.1,2.8,0.74,1.4,3.3,4.7,1.9,0.9,0.4,1.9,3.1,10
443,Junior Bridgeman,5-Jun,210lb,849,52,25,5.7,11.9,0.475,0.1,0.3,0.244,5.6,11.7,0.479,0.477,2.2,2.6,0.846,1.1,2.5,3.5,2.4,0.8,0.3,1.7,2.3,13.6
444,Bill Bridges,6-Jun,228lb,926,,33.3,4.5,10.2,0.442,,,,4.5,10.2,0.442,0.442,2.9,4.1,0.693,2.6,3.9,11.9,2.8,0.7,0.4,,3.6,11.9
445,Al Brightman,2-Jun,195lb,58,,,3.8,15,0.256,,,,3.8,15,0.256,0.256,2.1,3.3,0.627,,,,1,,,,2,9.8
446,Aud Brindley,4-Jun,175lb,12,,,1.2,4.1,0.286,,,,1.2,4.1,0.286,0.286,0.5,0.6,0.857,,,,0.1,,,,1.3,2.8
447,John Brisker,5-Jun,210lb,331,,30.1,8.1,17.8,0.453,0.8,2.5,0.321,7.6,16.3,0.466,0.467,4,4.8,0.834,2.8,4.2,6.5,2.4,0.6,0.2,3.6,2.8,20.7
448,Allan Bristow,7-Jun,210lb,695,54,20.4,3,6.6,0.46,0,0.2,0.281,3,6.5,0.463,0.462,1.8,2.2,0.801,1.4,2.6,4,3.2,0.7,0.1,1.8,2,7.8
