ID,NAME,HEIGHT,WEIGHT,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
641,Sid Catlett,6-Jun,230lb,9,,4.4,0.2,1,0.222,,,,0.2,1,0.222,0.222,0.2,1,0.222,,,0.4,0.1,,,,0.3,0.7
642,Kelvin Cato,11-Jun,255lb,541,248,19.6,2.1,4.1,0.507,0,0,0.077,2.1,4.1,0.509,0.507,1.3,2,0.644,1.6,3.7,5.3,0.5,0.5,1.3,0.8,2.5,5.5
643,Bobby Cattage,9-Jun,250lb,78,1,6.7,1.1,2.8,0.404,0,0.1,0.143,1.1,2.7,0.412,0.406,0.8,1.1,0.765,0.5,0.9,1.4,0.1,0.2,0,0.4,1,3.1
644,Willie Cauley-Stein,Jul-00,240lb,83,39,19.6,2.8,4.9,0.564,0,0,0,2.8,4.9,0.567,0.564,1.1,1.8,0.633,1.8,2.9,4.6,0.5,0.7,0.9,0.7,2.3,6.6
645,Duane Causwell,Jul-00,240lb,541,262,17.4,1.9,3.8,0.507,0,0,0.286,1.9,3.7,0.508,0.508,1.1,1.8,0.618,1.5,2.7,4.2,0.4,0.4,1.4,0.9,2.7,4.9
646,Ron Cavenall,1-Jul,230lb,58,2,11.5,0.5,1.5,0.337,0,0,,0.5,1.5,0.337,0.337,0.4,0.8,0.545,0.9,2,2.9,0.3,0.2,0.8,0.8,2.2,1.4
647,Cedric Ceballos,6-Jun,190lb,609,313,24.2,5.6,11.2,0.5,0.4,1.2,0.309,5.2,10,0.524,0.518,2.7,3.6,0.753,2.1,3.3,5.3,1.2,0.7,0.3,1.6,1.8,14.3
648,John Celestand,4-Jun,178lb,16,0,11.6,0.9,2.8,0.333,0.1,0.6,0.222,0.8,2.3,0.361,0.356,0.3,0.4,0.833,0.1,0.6,0.7,1.3,0.4,0,1,1.4,2.3
649,Al Cervi,11-May,170lb,202,,12.4,2,5.6,0.359,,,,2,5.6,0.359,0.359,3.9,4.6,0.839,,,1.8,3.2,,,,3.3,7.9
650,Lionel Chalmers,Jun-00,180lb,36,0,12,1.2,3.5,0.336,0.3,1.4,0.245,0.8,2.1,0.395,0.384,0.4,0.7,0.625,0.1,0.8,0.9,1.4,0.4,0,0.7,0.8,3.1
651,Mario Chalmers,2-Jun,190lb,580,390,27.3,3,7.2,0.421,1.2,3.4,0.358,1.8,3.9,0.477,0.505,1.7,2.2,0.786,0.3,2.1,2.5,3.8,1.5,0.2,1.9,2.7,9
652,Bill Chamberlain,6-Jun,188lb,78,,13.2,2.2,5.3,0.41,0,0.2,0.25,2.1,5.2,0.413,0.413,1,1.5,0.652,1.2,1.3,2.5,1.4,0.7,0.4,1.2,2.2,5.3
653,Wilt Chamberlain,1-Jul,275lb,1045,,45.8,12.1,22.5,0.54,,,,12.1,22.5,0.54,0.54,5.8,11.4,0.511,,,22.9,4.4,,,,2,30.1
654,Jerry Chambers,5-Jun,185lb,320,,16.1,3.5,7.9,0.44,0,0.1,0.2,3.5,7.9,0.441,0.44,1.4,1.8,0.774,1.5,2.1,3.2,0.8,0.3,0.1,1,2,8.3
655,Tom Chambers,10-Jun,220lb,1107,743,30.6,6.7,14.2,0.468,0.2,0.7,0.307,6.5,13.6,0.476,0.476,4.6,5.7,0.807,1.8,4.3,6.1,2.1,0.8,0.6,2.3,3.4,18.1
656,Mike Champion,10-Jun,230lb,2,0,2,0,1.5,0,0,0.5,0,0,1,0,0,0,0,,0,0,0,0,0,0,0.5,1,0
657,Tyson Chandler,1-Jul,240lb,1000,796,28.5,3.3,5.5,0.592,0,0,0,3.3,5.5,0.593,0.592,2.2,3.4,0.644,3.2,6.1,9.3,0.9,0.6,1.3,1.5,2.9,8.7
658,Wilson Chandler,8-Jun,225lb,466,345,31.1,5.4,12.2,0.443,1.3,3.9,0.341,4.1,8.3,0.49,0.497,1.8,2.3,0.775,1.2,4.2,5.4,1.8,0.8,0.7,1.5,2.8,13.9
659,Don Chaney,5-Jun,210lb,790,0,23.9,3.4,7.8,0.436,0,0.1,0.2,3.4,7.8,0.437,0.437,1.6,2,0.776,1.6,1.9,4,2.2,1.2,0.5,1.2,2.8,8.4
660,John Chaney,3-Jun,185lb,16,,,1.6,5.4,0.291,,,,1.6,5.4,0.291,0.291,1.3,1.8,0.69,,,,1.3,,,,1.4,4.4
661,Rex Chapman,4-Jun,185lb,666,490,29.3,5.6,13,0.43,1.2,3.5,0.35,4.4,9.5,0.459,0.477,2.2,2.8,0.8,0.6,1.9,2.5,2.7,0.9,0.2,1.5,1.8,14.6
662,Wayne Chapman,6-Jun,190lb,206,,16,2.7,7,0.383,0.1,0.5,0.257,2.5,6.4,0.393,0.393,1.5,2.1,0.691,0.9,1.5,2.5,1.5,,,1.4,2.5,7
663,Len Chappell,8-Jun,240lb,670,,17.9,3.6,8.1,0.452,0,0,,3.6,8.1,0.452,0.452,2,2.9,0.697,1.8,2.2,5.1,0.8,,,0.8,2,9.3
664,Ken Charles,3-Jun,180lb,322,,23.7,3.4,7.6,0.441,,,,3.4,7.6,0.441,0.441,1.8,2.3,0.789,0.6,1.4,2,2.5,1.3,0.4,1.8,2.5,8.5
665,Lorenzo Charles,7-Jun,225lb,36,0,7.6,1.4,2.4,0.557,0,0,,1.4,2.4,0.557,0.557,0.7,1,0.667,0.4,0.7,1.1,0.2,0.1,0.2,0.5,1,3.4
666,Calbert Cheaney,7-Jun,209lb,825,498,26.7,4.1,8.8,0.466,0.2,0.8,0.298,3.8,7.9,0.483,0.48,1.1,1.6,0.691,0.9,2.3,3.2,1.7,0.8,0.2,1.2,2.5,9.5
667,Maurice Cheeks,1-Jun,180lb,1101,736,31.6,4.5,8.5,0.523,0.1,0.2,0.255,4.4,8.3,0.529,0.526,2.1,2.7,0.793,0.6,2.2,2.8,6.7,2.1,0.3,2.1,2.1,11.1
668,Phil Chenier,3-Jun,180lb,578,,33.1,7.1,16,0.444,0.1,0.3,0.4,7.1,16,0.444,0.445,2.9,3.6,0.806,0.9,2.7,3.6,3,1.6,0.6,1.4,2,17.2
669,Will Cherry,Jun-00,185lb,8,0,8.6,0.6,2.4,0.263,0.3,1.1,0.222,0.4,1.3,0.3,0.316,0.4,0.8,0.5,0.1,0.5,0.6,1,0.8,0.1,0.5,1.3,1.9
670,Derrick Chievous,7-Jun,195lb,154,1,14.5,2.6,5.8,0.443,0.1,0.2,0.242,2.5,5.6,0.451,0.448,1.8,2.4,0.755,1,1.3,2.4,0.7,0.5,0.1,1.2,1.6,7.1
671,Pete Chilcutt,10-Jun,230lb,584,55,14.4,1.8,4.1,0.441,0.3,0.8,0.381,1.5,3.2,0.457,0.481,0.4,0.5,0.696,1.1,2.2,3.3,0.8,0.5,0.4,0.7,1.5,4.3
672,Josh Childress,8-Jun,210lb,391,70,26.7,3.4,6.6,0.522,0.3,0.8,0.329,3.2,5.8,0.548,0.542,2,2.5,0.779,1.9,2.9,4.7,1.6,0.9,0.5,1.1,1.9,9.1
673,Randolph Childress,2-Jun,188lb,51,0,7.9,0.8,2.3,0.328,0.4,1.3,0.273,0.4,1,0.396,0.403,0.5,0.7,0.8,0,0.5,0.5,1,0.3,0,0.9,0.7,2.4
674,Chris Childs,3-Jun,195lb,541,137,25.2,2.4,5.9,0.403,0.7,2,0.344,1.7,3.9,0.433,0.461,1.4,1.7,0.816,0.4,2.1,2.4,4.9,0.9,0.1,2,2.9,6.9
675,Leroy Chollet,2-Jun,190lb,63,,,1.1,3.7,0.291,,,,1.1,3.7,0.291,0.291,0.7,1.2,0.627,,,1.1,0.8,,,,1.3,2.9
676,Jim Chones,11-Jun,220lb,788,13,30,5.3,11.2,0.478,0,0,0,5.3,11.2,0.479,0.478,1.8,2.6,0.68,2.2,6,8.2,1.6,0.6,1.1,2.1,3.3,12.5
677,Marquese Chriss,10-Jun,233lb,22,15,15.9,2.5,5.7,0.432,0.5,1.7,0.297,2,4,0.489,0.476,1,1.5,0.647,0.8,2.1,3,0.5,0.5,0.5,1.3,2.9,6.4
678,Fred Christ,4-Jun,210lb,6,,8,0.8,3,0.278,,,,0.8,3,0.278,0.278,1.7,1.8,0.909,,,1.3,1.2,,,,0.5,3.3
679,Cal Christensen,5-Jun,210lb,291,,17.9,1.7,5.1,0.33,,,,1.7,5.1,0.33,0.33,1.8,3,0.606,,,5.5,1.6,,,,2.9,5.2
680,Bob Christian,10-Jun,255lb,248,,12.2,1.4,2.9,0.485,0,0,,1.4,2.9,0.485,0.485,1,1.4,0.704,1,3.1,4.1,0.8,0.2,0.4,1.5,2,3.8
681,Doug Christie,6-Jun,200lb,827,708,31.5,3.9,9.2,0.426,1,2.7,0.354,2.9,6.4,0.456,0.479,2.4,3,0.821,1,3.1,4.1,3.6,1.9,0.5,2.1,2.5,11.2
682,Dionte Christmas,5-Jun,205lb,31,0,6.4,0.7,2,0.355,0.3,1,0.29,0.4,1,0.419,0.427,0.6,0.8,0.75,0.4,0.8,1.2,0.3,0.1,0.1,0.2,0.6,2.3
683,Rakeem Christmas,9-Jun,250lb,4,0,5,0.8,1.5,0.5,0,0,,0.8,1.5,0.5,0.5,0.3,0.3,1,0.5,0.5,1,0.3,0,0.3,0,0.5,1.8
684,Semaj Christon,3-Jun,190lb,21,0,13.1,1.1,3.6,0.307,0.1,0.7,0.2,1,2.9,0.333,0.327,0.2,0.4,0.5,0.2,0.9,1.1,2.5,0.3,0,0.6,1.1,2.5
685,Patrick Christopher,5-Jun,209lb,4,1,7.3,0.8,3,0.25,0,1,0,0.8,2,0.375,0.25,0,0,,0.5,1,1.5,0,0.3,0,0.3,1.5,1.5
686,Stephen Chubin,2-Jun,200lb,226,,24.8,4,10.1,0.398,0,0.2,0.196,4,9.9,0.403,0.401,4.8,5.8,0.82,1.4,1.4,3.8,3.9,,,3.3,3.3,12.8
687,Robert Churchwell,6-Jun,195lb,4,0,5,0.8,2,0.375,0,0,,0.8,2,0.375,0.375,0,0,,0,0.8,0.8,0.3,0,0,0.5,0.3,1.5
