ID,NAME,G,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,TRB,AST,STL,BLK,TOV,PF,PTS
1168,Chris Andrews,59,,0.7,2,0.336,0.4,1.1,0.333,0.3,0.8,0.34,0.7,1,0.7,1.2,2,0.9,0,2,,2.3
1169,Daniel Andrews,3,3,0,0.3,0,0,0.3,0,0,0,,0.3,1.3,0.25,1.3,0,0.3,0,0.7,0,0.3
1170,Glenn Andrews,97,22.1,2.8,8.3,0.33,1.3,3.5,0.376,1.4,4.8,0.297,1.5,2.1,0.688,2.3,1.2,0.9,0.1,1.6,0.3,8.4
1171,Jamir Andrews,26,7.2,0.8,2.7,0.304,0.4,0.9,0.417,0.4,1.7,0.244,0.9,1,0.92,0.8,0.4,0.3,0,0.5,0.7,2.9
1172,John Andrews,59,,3.4,8.6,0.393,2.9,7.1,0.418,0.4,1.5,0.278,1.9,3.1,0.617,2.5,1.5,1,0.4,,,9.1
1173,John Andrews,35,,0.9,2.2,0.39,0.7,1.3,0.5,0.2,0.9,0.226,0.8,1.2,0.674,1.5,1.1,0.5,0,,,2.7
1174,Jordan Andrews,32,20.8,2.4,6.8,0.352,0.8,2.6,0.325,1.6,4.3,0.368,1.5,2,0.738,2.8,0.9,0.9,0.1,1.4,2.5,7.9
1175,LaBraun Andrews,11,,1.2,2.3,0.52,1.2,2.3,0.52,0,0,,0.4,1,0.364,1.2,0,0.2,0.1,,,2.7
1176,Malcolm Andrews,43,,0.5,1.5,0.349,0.3,0.8,0.343,0.2,0.7,0.357,0.3,0.5,0.6,0.6,0.7,0.3,0,,,1.5
1177,Matt Andrews,55,,1,2,0.5,1,2,0.5,0,0,0.5,0.6,1.3,0.486,2.4,0.4,0.2,0.2,,,2.7
1178,Merrill Andrews,62,,4,9.2,0.432,3.6,8.3,0.441,0.3,0.9,0.351,2.3,3.4,0.673,3.1,2.6,1.4,0.2,,,10.5
1179,Mike Andrews,2,,0,0,,0,0,,0,0,,0,0,,0,0,0,0,,,0
1180,Nick Andrews,26,,0.1,0.3,0.222,0.1,0.2,0.4,0,0.2,0,0,0.1,0.333,0.1,0.1,0,0,,,0.2
1181,Pierre Andrews,10,2.9,0,0.1,0,0,0.1,0,0,0,,0.1,0.3,0.333,0.3,0,0.1,0,0.3,0.6,0.1
