ID,NAME,G,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,TRB,AST,STL,BLK,TOV,PF,PTS
447,Bryan Ellis,59,,1.2,2.9,0.401,0.8,1.8,0.454,0.3,1.1,0.313,2,2.7,0.73,1.6,3.9,1.4,0,,,4.6
448,Chancellor Ellis,5,6,0.6,2.8,0.214,0,0.6,0,0.6,2.2,0.273,0,0,,0.4,0.2,0,0.2,0.4,0.4,1.8
449,Chris Ellis,77,,0.5,1.7,0.313,0.3,1.1,0.321,0.2,0.6,0.3,0.2,0.4,0.63,0.9,0.2,0.1,0.1,,,1.5
450,Chris Ellis,112,,1.3,2.5,0.498,0.9,1.8,0.517,0.3,0.7,0.45,0.9,1.3,0.697,3,0.4,0.2,0.6,,,3.7
451,Christian Ellis,9,25.2,3.4,7,0.492,3.4,6.8,0.508,0,0.2,0,2.6,5.8,0.442,3.8,3.1,1,0.2,3.1,3.2,9.4
452,Clifton Ellis,56,,1.4,4.1,0.349,0.9,2.3,0.409,0.5,1.9,0.276,1.5,1.8,0.83,2.5,3.3,0.9,0,,,4.9
453,Clyde Ellis,57,,3.9,8.2,0.478,3.9,8.1,0.481,0,0.1,0.2,3,5.1,0.597,6.1,0.7,0.5,0.3,,,10.9
454,Cody Ellis,112,23.9,2.9,8,0.367,1.2,2.8,0.427,1.7,5.2,0.334,1.9,2.4,0.772,3.8,0.9,0.7,0.3,1,1.9,9.5
455,Cordaro Ellis,17,4.1,0.2,0.3,0.8,0.2,0.3,0.8,0,0,,0,0,,0.5,0.1,0,0.1,0.2,0.1,0.5
456,Dale Ellis,118,33.4,7.1,11.9,0.595,,,,,,,3.4,4.4,0.765,5.8,0.9,1.3,0.3,2.1,2.7,17.5
457,DaMarcus Ellis,57,,2.8,5.8,0.483,2.7,5.6,0.489,0.1,0.2,0.3,2.5,3.1,0.823,2.1,3.4,1.1,0.1,,,8.2
458,David Ellis,106,,0.8,1.9,0.448,0.8,1.7,0.48,0.1,0.2,0.231,0.3,0.5,0.712,1.7,0.3,0.1,0.5,0.5,,2.1
459,Dayvon Ellis,56,15.4,1.7,3.9,0.449,1.1,1.9,0.541,0.7,1.9,0.355,0.5,0.6,0.857,1.4,2.1,0.8,0.1,1.1,0.8,4.7
460,Ella Ellis,120,24.6,4,9.4,0.424,2.4,5.2,0.462,1.6,4.3,0.378,3.6,4.4,0.816,3.9,1.3,0.6,0.4,1.7,2,13.2
461,Eric Ellis,23,,1.3,3.7,0.369,0.4,1.6,0.27,0.9,2,0.447,0.7,1,0.727,1.2,2.1,0.6,0.1,,,4.3
462,Fred Ellis,99,10.8,0.7,1.9,0.354,0.5,1.3,0.395,0.2,0.7,0.279,0.6,0.8,0.776,1.8,0.5,0.3,0.2,0.7,0.9,2.2
463,Grant Ellis,25,3.3,0.3,1,0.333,0.1,0.2,0.5,0.2,0.7,0.278,0,0,,0.2,0.1,0,0,0.2,0.5,0.8
464,Jamarcus Ellis,32,,2.4,6,0.408,2,4.2,0.47,0.5,1.8,0.263,1.5,2,0.738,7,3.4,1.5,0.6,2.4,,6.8
465,Jarvis Ellis,11,,0.1,1,0.091,0.1,0.6,0.143,0,0.4,0,0,0.2,0,0.3,0,0,0,,,0.2
466,Jason Ellis,120,,3.2,6.7,0.481,3.2,6.7,0.481,0,0,,1.9,2.7,0.719,7.9,1.1,0.8,0.9,,,8.4
467,Jermaine Ellis,10,,0.6,2.5,0.24,0.5,1.3,0.385,0.1,1.2,0.083,0.8,0.9,0.889,2.1,0.6,0.8,0.1,,,2.1
468,Joey Ellis,1,,0,1,0,0,0,,0,1,0,0,0,,1,1,0,0,,,0
469,Jon Ellis,56,,1.5,3.2,0.466,1.4,3,0.47,0.1,0.2,0.4,1.1,1.8,0.598,3.6,0.6,0.2,0.2,,,4.1
470,Jordan Ellis,16,2.6,0.1,0.1,0.5,0.1,0.1,0.5,0,0,,0,0.1,0,0.3,0.2,0.1,0,0.1,0.3,0.1
471,LaPhonso Ellis,97,33.2,6.1,10.5,0.577,5.9,10.1,0.581,0.2,0.3,0.455,3.3,4.8,0.675,11.1,1.5,0.9,2.1,2.8,3.3,15.5
472,LeRon Ellis,124,24.2,3.8,7.6,0.497,4.3,8.5,0.507,0.1,0.2,0.286,1.9,3.1,0.615,5.1,1.2,1.2,1.3,1.2,2.9,9.5
473,Louis Ellis,62,23,3.4,8.7,0.387,1.5,3.3,0.464,1.8,5.4,0.34,1.3,2,0.667,2.8,2,1.3,0.3,2,1.8,9.9
474,Marc Ellis,45,10.2,0.8,1.6,0.514,0.7,1,0.638,0.2,0.6,0.296,0.5,0.9,0.512,1.7,0.4,0.5,0.1,0.6,1.4,2.3
475,Michael Ellis,75,,2.4,5.3,0.456,2.3,5,0.461,0.1,0.3,0.375,1.9,2.3,0.836,2.9,1.1,0.6,0.2,1,,6.9
476,Noel Ellis,1,,0,0,,0,0,,0,0,,0,0,,1,0,0,0,,,0
477,Octavius Ellis,70,26.2,3.4,6.3,0.55,3.4,6.2,0.551,0,0,0,2.6,4,0.665,7.1,1.2,0.8,1.7,2.2,2.7,9.5
478,Perry Ellis,144,25,4.5,8.9,0.508,4.1,8,0.516,0.4,0.9,0.431,3,4,0.757,5.8,1,0.6,0.5,1.2,1.9,12.5
479,Ron Ellis,111,,3.7,9,0.408,2.1,5.1,0.421,1.6,4,0.392,0.8,1.1,0.699,2.7,1.4,0.6,0.2,,,9.7
