ID,NAME,G,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,TRB,AST,STL,BLK,TOV,PF,PTS
3850,Joel Bullock,52,,2.4,7.3,0.336,1.7,4.4,0.377,0.8,2.8,0.272,1.8,2.3,0.767,3.1,3.9,1.1,0.1,,,7.4
3851,Louis Bullock,132,,5.2,12.2,0.427,2.7,6.2,0.432,2.6,6.1,0.423,3.8,4.4,0.863,3.3,2.3,1,0.2,,,16.8
3852,Marcus Bullock,111,,2.9,7.7,0.373,0.6,1.5,0.417,2.2,6.2,0.362,1.2,1.6,0.763,3.3,2.2,1.2,0.1,,,9.1
3853,Matt Bullock,2,2,0,0.5,0,0,0,,0,0.5,0,0,0,,0,0,0,0,0,0.5,0
3854,P.J. Bullock,23,,0.7,1.6,0.405,0.4,0.7,0.529,0.3,0.9,0.3,0.1,0.1,0.667,0.4,0,0.1,0,,,1.7
3855,Reggie Bullock,46,,1.1,2.7,0.426,1.1,2.4,0.455,0,0.2,0.1,0.5,1,0.522,2,0.4,0.6,0.1,,,2.8
3856,Reggie Bullock,100,24.6,3.6,8.2,0.439,1.7,3.3,0.517,1.9,4.9,0.387,0.9,1.2,0.72,5,1.7,0.9,0.2,0.9,1.2,9.9
3857,Rodney Bullock,44,33,4.8,10.3,0.459,3.6,7,0.511,1.2,3.4,0.351,2.7,3.6,0.741,6.8,1.2,0.8,1.2,2,2.7,13.3
3858,Tyler Bullock,35,,3.4,8.1,0.422,2.3,4.8,0.479,1.1,3.3,0.339,2.1,2.9,0.735,2.7,1.9,1.1,0.4,2.3,,10.1
3859,Willie Bullock,28,,2.3,6.9,0.33,1.1,3.2,0.333,1.2,3.7,0.327,1.6,2.4,0.647,3.5,2.1,1.1,0,,,7.4
3860,Emmanuel Bully,2,,0,0.5,0,0,0.5,0,0,0,,0,0,,0,0,0,0,,,0
3861,Braxston Bunce,13,3.2,0.1,0.3,0.25,0.1,0.3,0.25,0,0,,0.1,0.2,0.5,0.9,0,0,0.1,0.2,0.3,0.2
3862,Enoch Bunch,102,,1.4,3.5,0.406,0.6,1.4,0.452,0.8,2.1,0.374,1,1.2,0.819,1.1,1.2,0.3,0,,,4.6
3863,James Bunch,93,,0.4,0.8,0.423,0.4,0.8,0.423,0,0,,0.2,0.5,0.4,1.3,0.1,0.1,0.2,,,0.9
3864,John Bunch,54,,2.8,5.3,0.523,2.8,5.3,0.523,0,0,,2,3.5,0.568,5.3,0.9,0.2,3.1,,,7.5
3865,Brian Bunche,59,,1.4,3.3,0.43,1.4,3.2,0.435,0,0,0,0.9,1.6,0.536,4.6,1.1,0.5,0.6,,,3.7
3866,Omari Buncum,1,,0,0,,0,0,,0,0,,0,0,,0,0,0,0,,,0
3867,Nikola Bundalo,87,20.7,3.5,5.9,0.594,3.5,5.9,0.595,0,0,0,1.1,1.7,0.644,4.8,0.2,0.3,1,1.8,1.8,8.1
3868,Abdulai Bundu,38,22.7,2.6,5.4,0.483,2.6,5.4,0.485,0,0,0,1.9,3.2,0.598,6.3,0.3,0.2,0.4,1.2,2.1,7.1
3869,Dimingus Bundy,21,,0.8,1.9,0.41,0.1,0.3,0.286,0.7,1.5,0.438,0.2,0.3,0.667,1,0.2,0,0,,,2.4
3870,Jason Bundy,9,,0.1,0.7,0.167,0.1,0.7,0.167,0,0,,0.3,0.4,0.75,0.4,0,0.1,0,,,0.6
3871,Ryan Bundy,101,,2.4,5.3,0.448,2.1,4,0.524,0.3,1.3,0.224,2.6,3.9,0.676,2.1,5.4,1.6,0.1,,,7.6
3872,Preston Bungei,34,16.3,1.9,4,0.463,1.8,3.7,0.488,0,0.3,0.111,1.6,2.3,0.727,3.3,0.9,0.4,0.9,1.3,2.3,5.4
3873,Travis Bunker,27,,0.4,1.6,0.256,0.1,0.3,0.571,0.3,1.3,0.194,0.3,0.3,1,0.9,0.5,0.3,0,0.6,,1.4
3874,Jesse Bunkley,62,,3.5,9.1,0.381,1.1,2.6,0.409,2.4,6.5,0.369,1.1,1.5,0.71,2.3,1.7,0.9,0.1,1.6,,10.4
3875,Curtis Bunn,73,,0.9,2.4,0.376,0.8,1.9,0.387,0.2,0.5,0.333,0.5,0.8,0.656,1.7,0.5,0.4,0.2,,,2.5
3876,Graham Bunn,53,,0.9,2.4,0.4,0.6,1.4,0.425,0.4,1,0.365,1.1,1.4,0.819,1.1,1.1,0.6,0,,,3.4
3877,Graham Bunn,57,,3.1,6.4,0.494,2,3.8,0.528,1.1,2.6,0.445,2.7,3.3,0.814,2.4,3.5,1.5,0.1,,,10.1
3878,Joe Bunn,60,,4.8,9,0.535,4.8,8.9,0.541,0,0.1,0,5.2,6.8,0.759,8,1.1,0.8,0.2,,,14.8
3879,Kirk Bunn,54,,0.9,2.4,0.378,0.9,2.2,0.402,0,0.2,0.1,0.6,1,0.566,2,0.3,0.3,0.4,,,2.4
3880,Peter Bunn,18,,0.4,1.1,0.35,0.3,0.7,0.417,0.1,0.4,0.25,0.2,0.4,0.375,0.1,0.1,0.4,0,0.3,,1.1
3881,Niels Bunschoten,41,14.3,1.4,3.7,0.386,0.8,1.4,0.544,0.7,2.3,0.292,0.7,0.9,0.778,1.6,0.5,0.2,0.5,0.7,2.4,4.2
3882,Jake Bunting,11,,0.5,0.7,0.625,0.4,0.5,0.8,0.1,0.3,0.333,0.1,0.2,0.5,0.4,0.2,0.2,0,,,1.1
3883,Jesse Bunting,34,8.7,0.9,1.4,0.592,0.8,1.4,0.609,0,0.1,0.333,0.3,0.6,0.5,1.7,0.3,0.5,0.2,0.5,1.2,2.1
3884,B.J. Bunton,102,,4.1,7.6,0.537,4,7.4,0.54,0.1,0.2,0.421,1.6,2.4,0.663,5,0.7,0.4,0.4,,,9.8
3885,Cypheus Bunton,31,,4.2,7.8,0.539,4.1,7.1,0.579,0.1,0.6,0.1,2,4.4,0.449,6.6,1.1,1.3,1.7,,,10.4
3886,David Bunts,57,,1.4,3.7,0.381,0.3,0.7,0.366,1.1,3,0.385,0.6,0.7,0.85,1.2,0.8,0.4,0,,,4.5
