ID,NAME,G,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,TRB,AST,STL,BLK,TOV,PF,PTS
884,Tim Ford,56,,2.8,7,0.393,2.2,5.1,0.425,0.6,1.9,0.308,0.8,1.9,0.421,4.6,2.2,0.7,0.6,,,6.9
885,Todd Ford,6,,0.2,0.2,1,0.2,0.2,1,0,0,,0,0,,0.2,0.3,0,0,,,0.3
886,Travis Ford,33,,3.2,8,0.395,1.2,2.9,0.423,1.9,5,0.38,3.1,3.4,0.912,2.8,5.8,1.3,0.1,,,11.3
887,Trey Ford,3,3.7,0.7,1,0.667,0,0,,0.7,1,0.667,0,0,,0,0.7,0,0,0.3,0.3,2
888,Tyler Ford,9,,0,0.6,0,0,0.3,0,0,0.2,0,0,0,,0.3,0.2,0,0,,,0
889,Vince Ford,97,,2.3,4.8,0.49,1.7,3.2,0.531,0.6,1.6,0.408,0.9,1.4,0.662,2.8,1.2,0.7,0.2,,,6.2
890,Xavier Ford,104,14.2,1.8,4.1,0.444,1.6,3.6,0.46,0.2,0.5,0.339,1.3,2.1,0.618,3.5,0.4,0.6,0.3,1.1,1.8,5.1
891,Mark Forde,1,,0,0,,0,0,,0,0,,0,2,0,1,0,1,0,,,0
892,Ricky Forde,5,,0,0.6,0,0,0.4,0,0,0.2,0,0,0,,0.2,0.4,0.2,0,,,0
893,Sharif Fordham,87,,1.4,3.1,0.455,1.4,2.8,0.486,0,0.2,0.053,1.5,2.6,0.561,3.4,1,1.3,0.1,,,4.3
894,Charles Fordjour,26,,0.9,2.2,0.397,0.8,1.9,0.408,0.1,0.3,0.333,0.6,0.8,0.75,1.8,0.4,0.2,0.1,,,2.5
895,Khwan Fore,42,22,2.7,5.4,0.5,2.4,4.4,0.543,0.3,1,0.318,1.1,2,0.541,3.1,1.4,1.3,0.1,1.2,2.3,6.9
896,Ryan Forehan-Kelly,103,,1.9,4.1,0.47,0.9,1.5,0.577,1,2.6,0.407,0.9,1.2,0.754,2.4,1.2,0.9,0.1,,,5.8
897,Tashaan Forehan-Kelly,57,,2.2,5,0.443,1.5,3.2,0.481,0.7,1.8,0.375,2.7,3.4,0.806,3.1,0.9,0.7,0.1,,,7.8
898,Jordan Forehand,1,0,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0
899,Aljay Foreman,82,,3.7,10,0.373,0.9,2.4,0.372,2.8,7.5,0.374,1.6,2.3,0.711,2.8,3.1,2,0,,,11.9
900,Chris Foreman,30,,1.1,2.9,0.395,0.6,1.5,0.409,0.5,1.4,0.381,0.2,0.3,0.556,1.3,1.6,0.5,0.1,,,3
901,D.J. Foreman,63,20.7,2.2,4.8,0.463,2.1,4.5,0.467,0.1,0.2,0.4,1.3,2.5,0.519,4.4,0.6,0.4,0.4,1.4,2.3,5.8
