ID,NAME,G,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,TRB,AST,STL,BLK,TOV,PF,PTS
1110,Issa Konare,95,,1.8,3.5,0.523,1.6,2.8,0.558,0.3,0.7,0.375,0.7,1.1,0.68,3.3,0.4,0.6,1.2,,,4.7
1111,Marcin Konarzewski,18,,0.4,1.2,0.333,0.2,0.9,0.235,0.2,0.2,0.75,0.2,0.4,0.429,1.3,0.2,0.1,0.1,,,1.1
1112,Bakary Konate,66,14.7,1.3,2.5,0.519,1.3,2.4,0.525,0,0,0,1,1.6,0.61,3.8,0.3,0.3,0.8,0.9,2.2,3.5
1113,Ibrahim Konate,56,,1.1,2.2,0.504,1.1,2.2,0.504,0,0,,0.4,0.7,0.564,2.8,0.2,0.4,0.6,0.7,,2.6
1114,Makan Konate,34,,0.1,0.6,0.105,0.1,0.3,0.222,0,0.3,0,0,0,,0.3,0,0,0,,,0.1
1115,Ousmane Konate,25,,0.6,1.6,0.366,0.6,1.5,0.395,0,0.1,0,0.1,0.4,0.222,1.5,0,0.1,0,,,1.3
1116,Sagaba Konate,8,10.8,1.9,4.3,0.441,1.9,4.3,0.441,0,0,,1,2,0.5,3.3,0.3,0.8,1.6,1,1.5,4.8
1117,Jon Koncak,123,32.3,5.8,10.4,0.559,,,,,,,2.9,4.5,0.649,9.5,1.4,0.6,2.3,2.2,3.5,14.5
1118,John Konchar,44,35,4.9,8.1,0.598,4.1,6.3,0.649,0.8,1.9,0.427,2.6,3.6,0.719,8.9,2.6,2.1,0.4,1.4,2.2,13.1
1119,Kyle Koncz,88,,2.4,6.1,0.389,0.6,1.2,0.529,1.8,5,0.356,1,1.2,0.8,2.9,1.1,0.9,0.1,1.5,,7.5
1120,Vlad Kondratyev,109,17.6,2.3,4.8,0.487,2.1,4.1,0.521,0.2,0.7,0.291,0.8,1.1,0.664,3.4,0.3,0.1,0.5,1.1,2.7,5.7
1121,Cheick Kone,16,2.3,0.1,0.8,0.167,0.1,0.8,0.167,0,0,,0.2,0.3,0.6,0.4,0.1,0.1,0,0.2,0.2,0.4
1122,Malick Kone,99,12.2,1.1,2.6,0.412,1,2.1,0.452,0.1,0.5,0.222,0.5,0.8,0.603,2.1,0.5,0.5,0.2,0.6,1.4,2.7
1123,Mohamed Kone,27,,4.1,8.9,0.456,3.9,8.1,0.486,0.1,0.9,0.174,2.6,4,0.648,8,1.7,0.7,2.1,,,10.9
1124,Moussa Kone,123,20.1,2.7,4.6,0.583,2.7,4.6,0.583,0,0,,1,1.8,0.543,4.7,0.4,0.5,0.9,0.9,3,6.3
1125,Seydou Kone,35,,1.1,2.3,0.476,1.1,2.3,0.476,0,0,,0.5,0.9,0.576,1.8,0.1,0.1,0,0.8,,2.8
1126,Marc Konecny,2,,0,0,,0,0,,0,0,,0,0,,0,0,0,0,,,0
1127,Bol Kong,31,12.5,1.5,3.4,0.457,0.8,1.5,0.5,0.8,1.8,0.421,0.6,0.8,0.692,1.5,0.6,0.5,0,0.5,0.7,4.5
1128,Mike Konopka,104,,2.8,6.4,0.434,2.3,4.9,0.475,0.5,1.6,0.307,1.6,2.3,0.708,4.1,1.2,0.8,0.5,,,7.7
1129,Mike Konovelchick,118,,2.3,6.3,0.369,1.1,2.5,0.452,1.2,3.8,0.314,1,1.5,0.644,3.2,1.4,0.9,0.6,,,6.8
1130,Jack Konstanzer,1,3,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0
1131,Mari Kontae,28,7.9,0.5,1.3,0.378,0.5,0.9,0.5,0,0.4,0.091,0.4,0.4,0.917,1.3,0.1,0.2,0.1,0.2,1.1,1.4
1132,Leo Kontopoulos,5,1.2,0.2,0.2,1,0.2,0.2,1,0,0,,0,0,,0,0,0,0,0,0,0.4
1133,David Kool,125,35,5.1,12.2,0.423,3.3,6.9,0.476,1.8,5.2,0.354,4.8,5.4,0.89,3.6,2.2,1.3,0,2.4,0.4,17
1134,Denton Koon,112,26.4,3.3,6.9,0.472,2.6,4.9,0.52,0.7,2,0.354,1.5,2.2,0.693,4.2,1.2,0.5,0.3,1.5,1.8,8.8
1135,Charles Koonce,55,,3.2,7.2,0.443,3,6.7,0.45,0.2,0.5,0.357,1.7,2.4,0.722,6.5,1,0.6,0.4,,,8.3
1136,Shaun Koontz,8,,0.4,1.4,0.273,0.4,1.1,0.333,0,0.3,0,0,0,,0.9,0.4,0.3,0,,,0.8
1137,Tom Koopman,94,9.3,1,2,0.497,1,1.9,0.508,0,0,0,0.3,0.5,0.689,1.9,0.3,0.1,0.3,0.5,1.7,2.3
1138,Brad Kopcha,6,,0,0.2,0,0,0,,0,0.2,0,0,0,,0,0,0,0,,,0
1139,Brian Kopf,52,,3.3,7,0.477,3.3,7,0.478,0,0,0,1.2,2.1,0.56,6.2,0.7,0.6,0.3,,,7.8
1140,Joe Kopicki,106,30.2,5,10.6,0.469,,,,,,,3.4,4.5,0.747,7.3,,,,,,13.3
1141,Tom Kopko,31,2,0.3,0.8,0.385,0.2,0.4,0.545,0.1,0.5,0.267,0.1,0.2,0.4,0.2,0.2,0.1,0,0.1,0.1,0.8
1142,Joel Koplik,52,,3.1,6.4,0.475,3,6,0.502,0,0.4,0.091,0.7,1.5,0.5,4.2,1.2,1.1,0.8,,,6.9
1143,John Kopriva,128,14.9,1.3,2.7,0.464,1.1,2.4,0.468,0.1,0.3,0.442,0.7,1.2,0.57,2.5,0.4,0.3,0.4,0.6,1.6,3.4
1144,Nikola Koprivica,113,25.2,1.6,3.7,0.429,1,1.8,0.534,0.6,1.9,0.327,0.9,1.4,0.679,2.6,1.3,0.3,0.1,1.1,0.5,4.7
1145,Jasko Korajkic,107,,2,4.4,0.459,1.5,2.8,0.541,0.5,1.6,0.312,0.9,1.2,0.717,3.6,1.4,0.8,0.2,,,5.4
1146,Nate Koran,13,,0.6,1.2,0.5,0,0.2,0,0.6,1.1,0.571,0.3,0.3,1,1.1,0.6,0,0,,,2.2
1147,Matt Korcheck,43,4.1,0.4,0.6,0.692,0.4,0.6,0.692,0,0,,0.3,0.4,0.778,1.1,0.1,0.1,0.3,0.2,0.6,1.2
1148,Justin Kordsmeier,23,,1.1,2.8,0.391,0.8,1.8,0.429,0.3,1,0.318,0.4,0.9,0.5,1.8,0.6,0.2,0.1,,,2.9
1149,Dave Korfman,45,,0.5,1.4,0.375,0.5,1.3,0.39,0,0.1,0.2,0.4,0.7,0.533,1.3,0.1,0,0.3,,,1.4
1150,Lawson Korita,7,11,0.7,2.3,0.313,0.3,0.6,0.5,0.4,1.7,0.25,0.9,1,0.857,1.1,0.3,0.1,0,0.6,0.7,2.7
1151,Zach Korkowski,36,2.7,0.3,0.4,0.688,0.3,0.4,0.846,0,0.1,0,0.4,0.4,1,0.6,0.2,0.1,0,0.3,0.5,1
1152,Ozan Korkut,13,,0.5,1.2,0.438,0.2,0.5,0.429,0.3,0.7,0.444,0.5,0.8,0.6,0.4,0.3,0.3,0.2,,,1.8
1153,Aaron Korn,68,14.7,1.3,3,0.424,0.8,1.5,0.495,0.5,1.5,0.35,0.5,0.8,0.706,2.7,0.7,0.4,0.1,0.7,1.3,3.6
1154,Brad Korn,121,,1.7,4.1,0.411,1,2.1,0.488,0.6,2,0.328,1.2,1.6,0.75,2.3,0.9,0.4,0.2,,,5.2
1155,Chuck Kornegay,91,,2.9,6,0.477,2.9,6,0.477,0,0,,1.4,2.3,0.601,5.7,1.8,0.6,0.6,,,7.2
