ID,NAME,G,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,TRB,AST,STL,BLK,TOV,PF,PTS
88,Stephen O'Reilly,5,3.4,0.2,1,0.2,0,0.4,0,0.2,0.6,0.333,0,0,,0.2,0,0,0,0.8,0.2,0.6
89,Tim O'Rourke,23,,0.1,0.4,0.222,0,0.2,0.25,0,0.2,0.2,0.2,0.3,0.667,0.3,0.2,0,0,,,0.4
90,David O'Shaughnessey,35,3.9,0.2,0.8,0.207,0.1,0.2,0.667,0.1,0.7,0.087,0.2,0.5,0.438,0.4,0.3,0.1,0,0.2,0.7,0.6
91,Joe O'Shea,102,27.9,2.7,5.9,0.453,1.8,3.2,0.546,0.9,2.7,0.343,2.2,2.9,0.765,4.2,1.6,0.8,0.3,1.1,3,8.5
92,Daniel O'Steen,27,,0.6,1.5,0.39,0.3,0.7,0.35,0.3,0.8,0.429,0.1,0.1,0.75,0.8,0.1,0.2,0,,,1.6
93,Stephen O'Suji,24,6.5,0.5,1.4,0.353,0.4,1.1,0.37,0.1,0.3,0.286,0.3,0.6,0.429,1,0.7,0.3,0,0.8,0.5,1.3
94,Dan O'Sullivan,113,26.6,3.6,7.2,0.501,4.4,9.1,0.476,0,0,0,2.3,3.7,0.634,6,1.2,,,,,9.5
95,Dylan O'Sullivan,11,2.1,0.1,0.2,0.5,0.1,0.2,0.5,0,0,,0.2,0.3,0.667,0,0.1,0,0,0.3,0.3,0.4
96,Jimmy O'Sullivan,27,1.4,0.1,0.3,0.25,0,0.1,0.5,0,0.2,0.167,0,0,,0.2,0.1,0.1,0,0.2,0.1,0.2
97,Marty O'Sullivan,118,,1.5,3.8,0.39,1.1,2.7,0.43,0.3,1.2,0.299,0.6,1,0.633,3.3,1,0.3,0.3,1,,4
98,Terry O'Toole,3,,0,0.3,0,0,0,,0,0.3,0,0,0,,0,0,0,0,,,0
99,Chris Oakes,107,28.3,3.5,6.3,0.552,3.5,6.3,0.552,0,0,,1.7,2.7,0.629,7.2,0.8,0.5,1.1,1.5,0.8,8.7
100,Curtis Oakley,104,11,1.2,3.3,0.371,0.7,1.5,0.462,0.5,1.8,0.293,0.4,0.7,0.62,1.6,0.5,0.2,0,0.5,1.2,3.4
101,Devon Oakley,20,11,0.7,1.9,0.378,0.7,1.6,0.452,0,0.3,0,0.6,0.8,0.733,1.8,0.6,0.6,0.2,0.6,1,2
102,Twann Oakley,56,23.5,2.6,6.6,0.39,1.3,2.7,0.464,1.3,3.9,0.339,1.6,2.2,0.734,2.2,0.8,0.8,0.1,1.3,1.4,8.1
103,Anthony Oates,35,,0.2,0.6,0.364,0.2,0.6,0.364,0,0,,0,0.2,0.143,0.8,0,0.1,0.1,,,0.5
104,John Oates,104,,1.4,3.4,0.411,0.8,1.6,0.482,0.6,1.8,0.349,0.5,0.7,0.733,3,0.7,0.3,0.6,1.1,,3.9
105,Sam Oatman,100,,0.7,2,0.347,0.3,0.8,0.367,0.4,1.2,0.333,0.3,0.5,0.723,1,1.6,0.7,0,,,2.1
106,Michael Obacha,115,20.5,1.4,2.7,0.503,1.4,2.7,0.503,0,0,,1.6,3,0.535,5.2,0.5,0.6,0.2,1,3,4.3
107,Lyvann Obame Obame,29,12.4,1,2.3,0.418,1,2.3,0.418,0,0,,0.8,1.3,0.595,3.1,0,0.1,0.1,1,1.7,2.7
108,Lyvann Obame Obame,31,21.7,2.7,4.9,0.542,2.7,4.9,0.542,0,0,,1.6,2.8,0.568,4.6,0.5,0.6,0.3,1.4,3.1,7
109,Prince Obasi,57,25.3,2.3,5.7,0.401,1.7,3.8,0.443,0.6,1.9,0.315,1.4,2.2,0.659,3.5,3.6,1.1,0.1,2.1,2,6.6
110,Derrick Obasohan,113,,4.1,9.8,0.419,3.2,7.3,0.446,0.8,2.5,0.339,2.5,3.5,0.72,4.6,1.1,0.7,0.2,,,11.6
111,Justice Obasohan,6,1,0.2,0.2,1,0.2,0.2,1,0,0,,0,0,,0.5,0.2,0,0,0.2,0.2,0.3
112,Nosa Obasohan,104,,1.8,4.3,0.409,1,2.2,0.446,0.8,2.2,0.372,0.9,1.2,0.718,1.9,0.8,0.5,0.1,,,5.2
113,Retin Obasohan,125,23.5,3,7,0.433,2.3,4.9,0.476,0.7,2.1,0.335,2.6,3.8,0.683,2.8,1.5,1.2,0.5,1.6,2.2,9.4
114,Nosa Obasuyi,70,,1.5,3.2,0.456,1.5,3.2,0.456,0,0,,1,1.7,0.549,4.2,0.6,0.7,1.7,,,3.9
115,Nosa Obaysuyi,27,,0.8,1.6,0.477,0.8,1.6,0.477,0,0,,0.4,0.9,0.5,3.4,0.1,0.6,1.6,,,2
116,Jayson Obazuaye,116,,2.5,5.7,0.438,2.3,5,0.463,0.2,0.7,0.263,1,2.2,0.45,2.5,1.3,0.4,0.1,,,6.2
117,Chris Obekpa,95,24.4,1.8,3.8,0.485,1.8,3.8,0.486,0,0,0,0.8,1.7,0.457,6,0.8,0.8,3.4,1.2,2.7,4.5
118,Ben Oberfeld,42,6.3,0.6,1.3,0.481,0.6,1.3,0.481,0,0,,0.4,0.6,0.615,1.4,0,0,0.1,0.2,1.1,1.6
119,Sammy Obetoh,37,17.8,1.6,4.5,0.363,1.6,4.2,0.383,0.1,0.4,0.143,1.1,3.2,0.356,3,0.4,0.3,0.4,1.5,0.6,4.5
120,Eric Obeysekere,91,17,1.5,3.2,0.461,1.5,3.1,0.473,0,0.1,0.167,0.7,1.1,0.636,4.8,0.5,0.4,1.4,0.9,1.7,3.7
121,Kene Obi,23,3.2,0.4,1.1,0.36,0.4,1.1,0.36,0,0,,0.6,1,0.591,1.3,0,0.1,0.1,0.3,0.2,1.3
122,Sean Obi,40,20.5,3.5,6,0.59,3.5,6,0.59,0,0,,1.6,3,0.542,7.2,0.6,0.4,0.6,1.5,2.5,8.7
123,Kaycee Obi-Gwacham,2,1,0,0.5,0,0,0.5,0,0,0,,0,0,,0.5,0,0,0.5,0,0,0
124,Kanayo Obi-Rapu,61,23.3,2.7,6.7,0.406,1.2,2.6,0.468,1.5,4.1,0.367,0.9,1.3,0.695,2.6,1.2,0.7,0.1,1.6,2.5,7.9
125,Josh Obiajunwa,30,,4,9.2,0.433,3.8,8.4,0.451,0.2,0.7,0.227,2.6,3.6,0.738,8,2.2,1.2,1,,,10.7
126,Uzama Obiekea,21,,0.7,1.9,0.35,0.7,1.9,0.35,0,0,,0.3,0.7,0.467,4.6,0.6,0.7,0.1,,,1.7
127,Michael Obindu,8,10,0.3,0.9,0.286,0.3,0.9,0.286,0,0,,0.5,1.1,0.444,1.4,0.1,0.5,0.1,0.6,1.8,1
128,Chinonso Obokoh,29,7.3,0.5,0.8,0.583,0.5,0.8,0.583,0,0,,0.1,0.4,0.333,1.6,0.1,0.2,0.6,0.3,1.9,1.1
129,Nikola Obradovic,23,,0.1,0.4,0.2,0,0.2,0,0.1,0.2,0.4,0,0.1,0.333,0.3,0.2,0,0,0.5,,0.3
130,Jesse Obrand,3,,0,0.3,0,0,0,,0,0.3,0,0,0,,0,0,0,0,,,0
131,Lukasz Obrzut,123,,0.6,1.1,0.537,0.6,1.1,0.537,0,0,,0.4,0.6,0.667,1.1,0.2,0.1,0.2,,,1.6
132,Frank Obudo,57,,1.3,2.3,0.571,1.3,2.3,0.571,0,0,,1,1.8,0.529,3.8,0.1,0.3,0.6,,,3.6
133,Shawn Occeus,10,22.7,2,4.5,0.444,0.7,1.5,0.467,1.3,3,0.433,0.8,1.4,0.571,1.8,1,1.1,0.3,1.9,2.2,6.1
134,Daniel Ochefu,141,21.7,2.9,4.8,0.6,2.9,4.7,0.604,0,0,0,1.5,2.4,0.622,6.6,1.3,0.8,1.3,1.6,2.3,7.2
135,Manny Ochenje,30,7.2,0.6,1.5,0.432,0.6,1.5,0.432,0,0,,0.4,0.6,0.706,1.5,0,0,0.2,0.4,1,1.7
136,Michael Ochereobia,61,16.9,2.4,4.1,0.592,2.4,4.1,0.592,0,0,,1.2,2.2,0.56,4,0.4,0.3,1,1.2,2.7,6.1
137,Onochie Ochie,109,16.5,2.5,4.9,0.513,2.2,4,0.545,0.3,0.9,0.368,1.5,2.3,0.651,3.7,0.3,0.4,0.8,1.1,3,6.8
138,Matt Ochs,117,,0.9,2.4,0.357,0.9,2.4,0.357,0,0,,0.8,1.3,0.597,2.9,0.2,0.2,0.3,,,2.5
139,Stanley Ocitti,54,,1.9,4.5,0.42,1.1,2.5,0.448,0.8,2.1,0.387,0.5,0.7,0.667,3.2,0.6,0.3,0.6,,,5.1
140,Justin Ockerman,15,,0.2,0.4,0.5,0.2,0.4,0.5,0,0,,0,0,,0.5,0.1,0.2,0.1,,,0.4
