ID,NAME,G,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,TRB,AST,STL,BLK,TOV,PF,PTS
963,David Godbold,123,,2.2,6.2,0.365,1.1,2.9,0.392,1.1,3.3,0.34,0.9,1.2,0.714,3.6,1.5,1,0.4,1.1,,6.4
964,Nick Goddard,51,,0.8,2.1,0.41,0.1,0.2,0.583,0.7,1.8,0.387,0.2,0.3,0.8,0.3,0.2,0.1,0,0.2,,2.6
965,Alex Godette,13,7.9,0.8,2.1,0.37,0.5,1.2,0.375,0.3,0.8,0.364,0.6,1.2,0.533,0.7,0.7,0.2,0,0.3,0.5,2.5
966,Dan Godfread,102,27.1,5.6,9.3,0.6,7.8,13.2,0.591,0.1,0.1,0.5,2.4,3.4,0.695,7.2,0.8,,,,,13.6
967,Jon Godfread,81,,0.7,1.5,0.431,0.6,1.4,0.445,0,0.2,0.308,0.1,0.2,0.35,1.3,0.1,0.1,0.3,,,1.4
968,Calvin Godfrey,60,17,1.9,3.8,0.493,1.9,3.8,0.496,0,0,0,1.3,2,0.645,4.5,0.4,0.8,0.9,0.8,2.3,5
969,Calvin Godfrey,31,26.9,5,9,0.556,5,9,0.556,0,0,,3.1,4.7,0.653,8.8,0.8,0.5,1.6,1.6,3,13.1
970,Ishmael Godfrey,4,2.3,0,0,,0,0,,0,0,,0,0,,0,0.5,0,0,0,0,0
971,Jake Godino,15,1.7,0.3,0.6,0.444,0.1,0.3,0.5,0.1,0.3,0.4,0.1,0.4,0.167,0.1,0.1,0.1,0.1,0.1,0.1,0.7
972,Brooks Godwin,33,2,0.1,0.4,0.25,0.1,0.4,0.25,0,0,,0.1,0.2,0.375,0.4,0,0,0,0,0.1,0.3
973,Drew Godwin,12,5.4,0.3,1.3,0.188,0.2,0.4,0.4,0.1,0.9,0.091,0,0,,0.3,0.1,0.2,0,0.3,1,0.6
974,Koran Godwin,27,,1.7,5.1,0.324,1.1,2.3,0.468,0.6,2.9,0.208,1.1,1.6,0.738,1,0.4,0.4,0.1,,,5.1
