ID,NAME,G,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,TRB,AST,STL,BLK,TOV,PF,PTS
391,Brian Carey,24,14.6,0.7,2.7,0.262,0.4,1.8,0.238,0.3,1,0.304,1.2,1.6,0.763,1.1,1.7,0.4,0,1.1,1,2.9
392,Chas Carey,12,,0.2,0.3,0.5,0.2,0.3,0.5,0,0,,0,0.2,0,0.3,0,0,0.1,,,0.3
393,Eric Carey,53,,2.5,8.9,0.28,0.2,0.8,0.289,2.2,8.1,0.279,0.8,1.4,0.611,3.4,2,0.5,0,,,8.1
394,Jeff Carey,120,,0.6,1.1,0.559,0.6,1.1,0.563,0,0,0,0.4,0.6,0.616,1.7,0.3,0.2,0.2,,,1.6
395,Joe Carey,18,,2.2,6.1,0.367,0.9,2.6,0.348,1.3,3.5,0.381,0.7,0.8,0.929,2.4,0.1,0.4,0.1,,,6.5
396,Kyle Carey,8,13.1,1.8,4.5,0.389,1.3,2.9,0.435,0.5,1.6,0.308,0.8,1.4,0.545,2.1,0.4,0.4,0,0.5,1.3,4.8
397,Michael Carey,41,30.6,4.6,9.5,0.478,4,7.7,0.527,0.5,1.9,0.276,3,3.9,0.781,9.1,1.6,0.8,0.7,1.9,2.6,12.7
398,Norville Carey,97,14.9,2.2,4.3,0.523,2.2,4.1,0.535,0.1,0.2,0.263,1.3,2.1,0.634,3.3,0.4,0.6,0.5,1.1,1.4,5.8
399,Senque Carey,2,,1,4.5,0.222,0.5,2,0.25,0.5,2.5,0.2,1,1,1,2,3.5,0.5,0.5,,,3.5
400,Senque Carey,59,,3.1,7.8,0.402,2.4,5.4,0.436,0.7,2.3,0.321,2.6,3.6,0.724,3.6,3.9,0.7,0.1,,,9.6
401,T.J. Carey,27,,0.3,1.3,0.25,0.2,0.6,0.333,0.1,0.8,0.19,0,0,0,1.3,0.9,0.3,0,1.1,,0.8
402,T.T. Carey,112,29.2,5.1,11.8,0.432,3,6.1,0.493,2.1,5.8,0.368,1.5,2,0.724,4.9,1.7,1.4,0.5,1.7,2.2,13.8
