ID,NAME,G,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,TRB,AST,STL,BLK,TOV,PF,PTS
450,Jamaal James,79,,0.3,0.8,0.338,0.2,0.6,0.391,0.1,0.2,0.211,0.3,0.4,0.645,0.8,0.9,0.4,0,,,0.9
451,Jamaal James,26,7.2,0.2,0.5,0.385,0.2,0.5,0.385,0,0,,0.3,0.5,0.667,0.9,0.1,0.1,0.1,0.4,1.9,0.7
452,Jayon James,12,6.3,0.2,0.8,0.222,0.2,0.5,0.333,0,0.3,0,0.2,0.4,0.4,0.8,0.5,0.3,0.2,0.8,0.9,0.5
453,Jayon James,54,32.2,3.6,8.4,0.437,3.6,7.6,0.468,0.1,0.7,0.103,2.1,4.2,0.504,6.1,4.8,1.3,0.5,3.8,2.9,9.5
454,Jeff James,44,,0.9,1.8,0.475,0.9,1.8,0.475,0,0,,1.1,1.5,0.742,1.8,0.1,0.2,0.2,,,2.8
455,Jerome James,81,25.8,6.3,12.8,0.495,6.3,12.8,0.496,0,0,0,3.3,6.2,0.527,9.2,0.7,0.5,4.5,3.3,2.6,16
456,Joel James,135,8.8,0.9,2,0.452,0.9,2,0.452,0,0,,0.3,0.6,0.627,2.3,0.1,0.1,0.2,0.5,1.3,2.2
457,John James,30,,3.5,7.2,0.486,3.5,7.2,0.486,0,0,,2.3,3.8,0.611,7.7,2.4,1.8,2.7,,,9.3
458,Josh James,89,24.5,2,5.2,0.38,1.7,4.1,0.413,0.3,1.1,0.26,1.2,2.1,0.567,2.9,2,0.7,0.1,1.4,1.9,5.5
459,Josh James,61,9.4,1,1.9,0.504,1,1.9,0.504,0,0,,0.6,0.9,0.731,2.2,0.2,0.2,0.3,0.6,1.7,2.6
460,Justin James,39,18.4,2.6,5.8,0.444,1.8,3.7,0.493,0.7,2.1,0.358,1.6,2.5,0.646,2.5,1,0.4,0.4,1.1,1.7,7.5
461,Justin James,93,,1.9,4.7,0.402,1.4,3.2,0.433,0.5,1.5,0.336,0.5,0.8,0.676,2.9,0.6,0.8,0.5,,,4.8
462,Juwann James,111,,5.3,9.9,0.537,5.3,9.7,0.542,0.1,0.2,0.32,2.4,4.4,0.538,5.8,1.2,1.2,0.5,2.1,,13.1
463,K.J. James,34,6.7,0.6,1.1,0.514,0.6,1,0.543,0,0.1,0,0.4,0.9,0.414,1.5,0.4,0.2,0.1,0.4,0.6,1.5
