ID,NAME,G,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,TRB,AST,STL,BLK,TOV,PF,PTS
363,Andre Patterson,114,,2.8,5.2,0.534,2.7,5.1,0.54,0,0.1,0.2,1.1,1.9,0.606,5.1,1,0.7,1,,,6.7
364,Andrew Patterson,50,,0.5,1.7,0.282,0.2,0.5,0.391,0.3,1.2,0.242,0.3,0.5,0.565,0.8,0.2,0.2,0.1,0.6,,1.5
365,Andrew Patterson,56,,1,2.4,0.409,0.4,0.8,0.478,0.6,1.6,0.374,0.4,0.7,0.6,1.9,0.7,0.5,0.1,,,3
366,Andrew Patterson,14,,0.2,0.5,0.429,0.2,0.4,0.6,0,0.1,0,0,0.1,0,0.6,0,0,0,,,0.4
367,Avery Patterson,26,7.4,0.9,2.4,0.387,0.5,0.9,0.5,0.5,1.5,0.316,0.5,0.8,0.65,0.9,0.6,0.4,0,1.1,1,2.8
368,Avery Patterson,31,,3.5,9.9,0.357,1.2,2.8,0.432,2.3,7.1,0.327,1,1.4,0.714,3.7,1.1,0.8,0.3,,,10.4
369,Brandon Patterson,120,,1.8,4.6,0.392,1.3,2.8,0.455,0.5,1.8,0.294,0.8,1.3,0.649,2.6,1.9,0.7,0.5,2.3,,5
370,Bruce Patterson,35,,2,5,0.4,1.8,4.2,0.432,0.2,0.8,0.222,1,1.2,0.814,3.8,1,0.7,0.1,,,5.2
371,Caleb Patterson,108,17.3,2.6,5.7,0.464,2.3,4.7,0.495,0.3,1,0.315,1.3,1.6,0.78,2.3,0.4,0.2,0.5,0.8,1.4,6.9
372,Chazz Patterson,100,21.4,1.4,4.1,0.343,0.6,1.6,0.397,0.8,2.5,0.31,0.9,1.3,0.72,2.7,1,1,0.3,1.2,1.5,4.5
373,Derrick Patterson,58,,6.4,13.5,0.475,5.8,10.8,0.534,0.6,2.7,0.237,3.8,5.6,0.673,8.9,2.6,1.4,1.8,,,17.2
374,DeShawn Patterson,119,26.4,1.8,4.6,0.385,1.6,3.6,0.428,0.2,1,0.231,1.4,2.3,0.62,3.5,3.2,1.5,0.3,2,2.1,5.3
375,Devin Patterson,91,29.8,4.2,9.9,0.423,2.9,6.3,0.462,1.3,3.6,0.356,3.7,4.6,0.808,2.6,3.4,1.9,0,2.7,2.3,13.4
376,Evan Patterson,57,,0.7,2.4,0.301,0.6,1.9,0.297,0.1,0.4,0.32,0.6,0.9,0.66,1.9,0.4,0.2,0.1,,,2.2
377,Garwin Patterson,59,,0.9,2,0.453,0.7,1.4,0.524,0.2,0.6,0.273,0.7,1.1,0.667,0.9,0.7,0.4,0,,,2.7
378,Gary Patterson,111,,3,7.5,0.399,1.1,3.1,0.357,1.9,4.4,0.428,1.5,1.8,0.857,1.8,2.1,0.9,0,1.3,,9.4
379,Isiah Patterson,28,6.3,0.5,1.5,0.31,0.1,0.5,0.267,0.3,1,0.333,0.3,0.4,0.7,0.5,0.3,0.1,0,0.4,0.3,1.5
380,Ivan Patterson,53,,5.4,13.1,0.412,4.3,9.5,0.454,1.1,3.5,0.298,1.8,3.4,0.547,5.8,2.9,2.2,0.5,,,13.7
381,Jalyn Patterson,66,23.5,2,5.2,0.388,0.8,1.7,0.487,1.2,3.4,0.339,0.5,0.7,0.681,2.2,2,1.2,0.1,0.9,1.1,5.7
382,James Patterson,29,,1.7,3.9,0.425,1.7,3.9,0.429,0,0,0,1,1.5,0.674,3,0.7,0.3,0.2,,,4.3
383,Jared Patterson,54,,1.7,3.5,0.471,1.7,3.5,0.479,0,0.1,0,0.6,1.2,0.484,3.9,1.1,0.8,0.2,,,3.9
384,Jason Patterson,30,,2.4,5.7,0.418,1.5,3.4,0.441,0.9,2.3,0.382,0.9,1.3,0.711,2.4,0.7,0.8,0.2,,,6.5
385,John Patterson,23,,0.6,2.7,0.23,0.2,1.3,0.172,0.4,1.4,0.281,1,1.7,0.579,1.1,0.7,0.3,0,,,2.6
386,John Patterson,1,,1,2,0.5,1,2,0.5,0,0,,2,3,0.667,1,0,1,0,,,4
387,Lamar Patterson,149,24.3,3.2,7.4,0.435,2.1,4.3,0.483,1.1,3.1,0.369,1.9,2.6,0.723,3.9,2.9,1,0.3,1.6,1.9,9.5
388,Laurence Patterson,6,,0,0.5,0,0,0.2,0,0,0.3,0,0,0,,0,0.2,0.2,0,,,0
389,Marckell Patterson,122,,3.3,7.2,0.46,2.5,4.7,0.522,0.8,2.4,0.339,2.1,2.8,0.759,3.9,1.7,0.8,0.2,,,9.6
390,Marcus Patterson,26,,0.6,1.3,0.471,0.5,1.2,0.467,0.1,0.2,0.5,0.6,0.8,0.714,0.5,0.5,0,0,,,1.9
391,Mario Patterson,2,,1.5,1.5,1,1.5,1.5,1,0,0,,0.5,1,0.5,1,0.5,0,0.5,,,3.5
392,Mark Patterson,5,3.8,0.4,1.8,0.222,0.2,1.2,0.167,0.2,0.6,0.333,0,0,,0.8,0,0,0,0,0.2,1
393,Marvin Patterson,6,,3,4.8,0.621,2.5,3.5,0.714,0.5,1.3,0.375,1.3,2,0.667,2,10.7,2.5,0,,,7.8
394,Patrick Patterson,97,33,6.4,10.9,0.585,6.1,10.1,0.604,0.2,0.8,0.329,3.2,4.3,0.734,8.2,1.5,0.7,1.6,1.6,0.6,16.1
