ID,NAME,G,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,TRB,AST,STL,BLK,TOV,PF,PTS
447,Roy Marble,134,29.6,5.9,10.1,0.579,5.9,9.6,0.614,0.3,0.7,0.342,3.9,5.3,0.73,5,2.1,1.3,0.1,2.3,2.3,15.8
448,Roy Devyn Marble,136,27.6,4.1,10,0.415,3.2,7.1,0.447,1,2.9,0.338,3.2,4.4,0.726,3.4,2.9,1.3,0.2,1.7,1.6,12.5
449,Norman Marbury,23,,5.3,12,0.444,5.1,10.3,0.494,0.2,1.7,0.132,3.4,5,0.672,3.4,2.8,1.3,0.5,,,14.2
450,Stephon Marbury,36,37.4,6.5,14.3,0.457,4.1,7.7,0.533,2.4,6.6,0.37,3.4,4.6,0.738,3.1,4.5,1.8,0.1,3.2,2.3,18.9
451,Zach Marbury,59,,5.3,12.5,0.424,4.1,8.1,0.508,1.2,4.4,0.271,4.5,6.7,0.67,4,3,1.6,0.2,,,16.3
452,Carter Marc,28,,5.3,13.1,0.404,5.1,12,0.423,0.2,1.1,0.2,2.5,4.9,0.511,6.7,1.1,0.9,0.8,,,13.3
453,G.C. Marcaccini,31,,4.4,11.8,0.373,3.3,8.1,0.402,1.2,3.7,0.31,2.4,2.8,0.841,5.6,1,1.3,0.1,,,12.4
454,Monte Marcaccini,79,,1.5,4.1,0.359,0.9,2.2,0.391,0.6,1.8,0.322,1.1,1.8,0.603,3.3,1,0.3,0.1,,,4.6
455,Gianandrea Marcaccinni,27,,0.7,2.6,0.254,0.3,0.9,0.36,0.3,1.7,0.196,0.1,0.4,0.273,0.9,1.2,0.6,0.1,,,1.8
456,Damon Marceaux,25,,0.3,1.3,0.242,0,0.4,0.111,0.3,1,0.292,0.1,0.3,0.429,0.6,0.8,0.2,0,,,1
457,James Marcellus,65,10,0.7,1.4,0.495,0.7,1.4,0.495,0,0,,0.5,0.8,0.608,1.5,0.2,0.2,0.4,0.4,1.6,1.9
458,Stevan Marcetic,15,,0.9,2.2,0.394,0.9,1.7,0.52,0,0.5,0,0.3,1.1,0.313,1.8,0.4,0.3,0.1,,,2.1
