ID,NAME,G,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,TRB,AST,STL,BLK,TOV,PF,PTS
782,Ryan Thomas,18,,0.2,0.4,0.375,0.2,0.4,0.375,0,0,,0.2,0.3,0.667,0.3,0.1,0.1,0,,,0.6
783,Schuyler Thomas,27,,2.1,4,0.542,1.9,3.3,0.578,0.2,0.6,0.353,0.9,1.3,0.657,2.9,0.3,0.1,0.6,,,5.4
784,Schyler Thomas,83,,0.5,1.3,0.423,0.3,0.6,0.574,0.2,0.7,0.298,0.1,0.2,0.462,0.4,0.5,0.2,0,,,1.3
785,Scott Thomas,125,34.2,3.6,8.5,0.423,2.4,4.8,0.503,1.2,3.8,0.322,1.7,2.6,0.656,5.4,2.5,1.6,0.3,1.9,1.9,10.1
786,Sean Thomas,61,23.5,1.1,3,0.359,1,2.6,0.376,0.1,0.4,0.259,1,1.5,0.667,1,1.9,0.5,0.1,1.5,1.3,3.3
787,Shacoby Thomas,24,,1.6,4,0.402,1.6,3.9,0.415,0,0.1,0,1.3,2.1,0.608,2.1,1.6,1.1,0.1,,,4.5
788,Shadric Thomas,26,,0.5,1.6,0.333,0.4,1.1,0.393,0.1,0.5,0.214,0.6,1,0.6,0.9,0.7,0.4,0,,,1.8
789,Shaq Thomas,129,19.2,2.2,4.9,0.446,2,4.3,0.465,0.2,0.6,0.313,1,1.7,0.6,2.9,0.8,0.7,0.4,1.1,1.3,5.6
790,Sheray Thomas,117,,1,2.1,0.468,0.9,1.8,0.495,0.1,0.4,0.333,0.5,0.8,0.632,2.5,0.7,0.2,0.2,,,2.6
791,Shirmane Thomas,89,18.8,1.2,3.6,0.33,1,2.8,0.359,0.2,0.9,0.237,1.1,1.9,0.553,2.5,2,0.6,0.3,1.7,2.1,3.7
792,Stefan Thomas,27,,3.5,8.7,0.402,3.4,8.1,0.422,0.1,0.6,0.125,2.3,3.7,0.604,5.1,0.9,1.6,0.7,,,9.3
793,Stephen Thomas,116,34.5,2.3,5.6,0.415,1.7,3.7,0.448,0.6,1.9,0.349,1.5,1.8,0.837,2.1,1.9,0.7,0.1,1.2,0.8,6.8
794,Steve Thomas,102,,2.8,6,0.47,2.8,6,0.47,0,0,0,1.8,2.6,0.673,5.8,0.9,0.6,0.8,,,7.4
795,Steven Thomas,115,,4.1,7.5,0.542,4.1,7.5,0.544,0,0,0,4.1,6,0.687,6.4,1.3,0.8,0.6,,,12.3
796,Stevie Thomas,82,,3.5,7.7,0.457,3.4,7.1,0.47,0.2,0.6,0.292,1.7,2.3,0.738,6,1.3,0.9,1.1,,,8.9
797,T.J. Thomas,9,19.7,2.4,5,0.489,2.4,4.8,0.512,0,0.2,0,2,2.9,0.692,5.4,1.2,0.2,0.8,2.1,2.6,6.9
798,T.J. Thomas,15,8,0.6,1.3,0.474,0.6,1.3,0.474,0,0,,1,1.3,0.75,1.6,0.3,0.1,0.3,0.5,1.1,2.2
799,TaShawn Thomas,131,30.5,5.6,10.1,0.559,5.6,9.9,0.566,0,0.2,0.1,2.4,3.9,0.622,8.1,1.7,0.9,2,2,2.1,13.7
800,Tavaughn Thomas,27,,1.9,3.3,0.58,1.9,3.2,0.586,0,0,0,1.1,1.9,0.6,2.6,0.3,0.4,0.4,,,4.9
801,Terrance Thomas,49,,3.8,9.1,0.419,2.5,5.1,0.48,1.3,3.9,0.339,2,2.7,0.763,5.3,2.7,0.8,0.1,,,11
802,Tim Thomas,54,8,1.1,2.2,0.492,1.1,2.2,0.5,0,0,0,0.4,0.7,0.595,1.8,0.2,0.1,0.2,0.5,1.3,2.6
803,Tim Thomas,32,31.4,5.8,13,0.45,4.4,8.6,0.507,1.5,4.4,0.336,3.8,4.8,0.796,6,2.1,1.8,1,2.8,2.8,16.9
804,Tony Thomas,10,,0.2,0.4,0.5,0.2,0.3,0.667,0,0.1,0,0,0,,0.3,0,0.1,0,,,0.4
805,Torey Thomas,125,,3,7.9,0.375,2.1,5.3,0.392,0.9,2.6,0.339,2.8,3.9,0.727,4.1,3.7,2.1,0,,,9.6
806,Torloft Thomas,66,18.7,1.6,4.2,0.381,0.8,1.8,0.42,0.8,2.4,0.352,1.4,1.9,0.758,1.6,1.3,0.4,0,1.4,1.6,5.5
807,Tracey Thomas,23,,0.8,1.6,0.514,0.8,1.5,0.559,0,0.1,0,0.2,0.4,0.5,1.6,0.7,0.3,0.1,,,1.9
808,Tracy Thomas,18,,2,5.2,0.383,1.1,2.3,0.463,0.9,2.9,0.321,0.7,1.1,0.65,1.1,0.1,0.4,0.1,,,5.7
809,Tre' Thomas,12,23.9,3.5,10.1,0.347,1.3,3.8,0.348,2.2,6.3,0.347,0.8,1.3,0.667,1.7,0.8,0,0.1,1.2,1.1,10
810,Tremayne Thomas,56,,2.8,6.2,0.456,2.2,4,0.549,0.6,2.2,0.285,1.4,2,0.673,3.8,3,1.1,0.1,,,7.7
811,Tristan Thomas,43,8.3,0.9,2.4,0.385,0,0.2,0.222,0.9,2.2,0.4,0.1,0.2,0.429,0.6,0.8,0.5,0,0.4,0.8,2.8
812,Troy Thomas,2,1,0,0,,0,0,,0,0,,1,1,1,0,0,0.5,0,0,0,1
813,Ty Thomas,73,,1.6,4,0.397,1.3,3.1,0.435,0.2,0.9,0.269,0.7,1.2,0.612,1.7,0.6,0.4,0.3,,,4.1
814,Tyrus Thomas,32,25.9,4.8,7.8,0.608,4.7,7.8,0.606,0,0,1,2.8,4.3,0.657,9.2,1.3,1,3.1,,,12.3
815,Ulysses Thomas,10,0.8,0,0.3,0,0,0,,0,0.3,0,0,0.2,0,0.1,0,0,0,0,0.1,0
816,Vandale Thomas,59,,5.5,12.7,0.43,4.6,9.8,0.472,0.8,2.9,0.289,2.3,3.4,0.665,4.5,1.6,1.3,0.2,,,14.1
817,Victor Thomas,112,,5.3,11.6,0.455,3.5,6.9,0.513,1.8,4.7,0.371,3.4,5,0.691,6.5,1.4,0.8,0.6,,,15.8
818,Will Thomas,131,,4.8,7.8,0.616,4.8,7.8,0.617,0,0,0.333,2.3,3.9,0.598,7.6,1.5,0.7,0.6,1.5,,11.9
819,Will Thomas,36,,0.1,0.4,0.286,0.1,0.4,0.308,0,0,0,0.1,0.2,0.571,0.4,0.2,0.1,0.1,0.4,,0.3
820,Wilson Thomas,33,,1.1,2.7,0.389,1.1,2.7,0.398,0,0.1,0,1.1,1.8,0.603,2.7,0.2,0.4,0,,,3.2
821,Zach Thomas,8,,0,0.8,0,0,0.5,0,0,0.3,0,0,0,,0.3,0.1,0.1,0,,,0
822,Zach Thomas,61,20.6,3.3,6.9,0.47,2.2,4.3,0.504,1.1,2.6,0.416,2.6,3.5,0.744,5,1.4,0.6,0.4,1.8,2,10.2
823,Zack Thomas,9,,0.1,0.3,0.333,0.1,0.2,0.5,0,0.1,0,0.3,0.4,0.75,0,0.1,0,0,,,0.6
824,Charles Thomas IV,11,8.9,0.8,2.3,0.36,0.8,2.1,0.391,0,0.2,0,1.4,1.5,0.882,1.9,0.4,0,0,0.8,1.8,3
825,Cliff Thomas Jr.,5,8.6,0.2,0.4,0.5,0.2,0.4,0.5,0,0,,1,2.8,0.357,3.2,0,0.2,0.4,1,0.6,1.4
826,Gilbert Thomas Jr.,8,14.1,1.6,2.5,0.65,1.6,2.5,0.65,0,0,,0,0,,3.1,0.3,0.6,0.4,0.1,2,3.3
827,Raphell Thomas-Edwards,38,10.2,0.5,1.5,0.339,0.2,0.6,0.391,0.3,0.9,0.303,0.3,0.5,0.611,2,0.4,0.2,0.1,0.8,1.1,1.6
828,Aaron Thomason,77,,0.6,1.2,0.49,0.6,1.2,0.49,0,0,,0.4,0.7,0.593,1.2,0.2,0.1,0.1,,,1.6
829,Scott Thomason,80,,1.4,2.9,0.47,0.3,0.6,0.477,1.1,2.4,0.468,0.8,1.1,0.698,1.5,2.1,0.3,0,,,4.6
830,Joe Thomasson,63,30.4,3.2,6.9,0.455,2.4,4.6,0.519,0.8,2.4,0.333,2.7,3.3,0.801,5.4,3.3,0.8,0.7,2,2.9,9.8
831,Phillip Thomasson,111,,2,4.1,0.491,2,3.8,0.517,0,0.3,0.133,1.4,2.1,0.651,3,0.9,0.2,0.4,1.7,,5.4
