ID,NAME,G,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,TRB,AST,STL,BLK,TOV,PF,PTS
166,Mike Isenhour,21,,0.4,1.4,0.267,0.4,1.3,0.286,0,0.1,0,0.5,0.9,0.526,1.6,0.2,0,0.3,,,1.2
167,Justin Isham,116,,2.7,6.3,0.426,2.1,4.4,0.474,0.6,1.9,0.313,1.4,2.2,0.65,3.3,1.8,1.1,0.4,,,7.4
168,Mat Ishbia,48,,0.2,0.4,0.429,0.1,0.3,0.467,0,0.1,0.333,0.2,0.4,0.471,0.3,0.3,0.1,0,,,0.6
169,DeMarcus Ishmeal,61,,1.3,3.6,0.351,0.6,1.3,0.468,0.7,2.3,0.287,0.6,1,0.603,1.5,3.1,1.1,0,,,3.9
170,Theatric Ishmon,19,,0.6,1.1,0.55,0.6,1.1,0.55,0,0,,0.3,0.6,0.417,1.5,0.3,0.1,0.1,,,1.4
171,Brian Ishola,33,5.8,0.2,0.6,0.4,0.2,0.6,0.421,0,0,0,0.3,0.4,0.75,0.7,0.1,0.1,0,0.2,0.8,0.8
172,Johnson Isidore,2,,2,4.5,0.444,1.5,3,0.5,0.5,1.5,0.333,0,0,,4,0.5,1.5,0.5,,,4.5
173,Tim Island,35,,0.6,1.8,0.313,0.2,0.6,0.35,0.4,1.3,0.295,0.3,0.4,0.714,0.9,0.1,0.1,0.1,0,,1.8
174,Leroy Isler,62,26.5,2.3,5.9,0.394,1.8,4.4,0.422,0.5,1.5,0.312,2.2,3,0.723,3.3,1.2,0.9,0.1,1.8,2.6,7.3
175,David Isles,1,,0,1,0,0,1,0,0,0,,0,0,,0,0,0,0,,,0
176,Ahmed Ismail,9,17.6,2,3.7,0.545,2,3.4,0.581,0,0.2,0,0.7,1.4,0.462,5.3,0.4,0.4,1.1,1.8,3.6,4.7
177,Mareik Isom,95,15.9,1.9,4.6,0.409,0.9,1.9,0.451,1,2.6,0.378,1.1,1.4,0.758,2.6,0.3,0.3,0.3,0.5,2.4,5.8
178,Ryan Isom,24,,0.4,0.7,0.529,0,0.1,0.5,0.3,0.6,0.533,0,0.1,0.333,0.1,0.1,0.1,0,,,1.1
179,Joseph Ison,27,,1.5,3.2,0.46,1.5,3,0.494,0,0.2,0,1.4,2.3,0.587,2.4,0.5,0.6,0.5,,,4.3
180,Cole Israelson,9,2.2,0.2,0.9,0.25,0.2,0.9,0.25,0,0,,0.2,0.4,0.5,0.6,0,0,0.2,0,0.4,0.7
181,Omari Isreal,74,,2.4,5.2,0.461,2.4,5.2,0.461,0,0.1,0.5,1.5,2.4,0.606,4.8,1,0.5,1,2.1,,6.3
182,Morece Issac,7,2,0.1,0.1,1,0.1,0.1,1,0,0,,0,0,,0.4,0,0,0.1,0.1,0.7,0.3
183,Dan Issel,83,35.5,9.9,19.2,0.519,,,,,,,5.9,8,0.738,13,,,,,,25.8
184,Danny Italiano,10,,0.3,0.6,0.5,0.2,0.2,1,0.1,0.4,0.25,0.3,0.5,0.6,0.4,0.2,0,0,,,1
185,Martin Iti,126,,2.4,4.3,0.556,2.4,4.2,0.559,0,0,0,1,2.3,0.437,4.5,0.5,0.3,1.3,1.4,,5.8
186,Taishi Ito,115,11.4,1,3.1,0.313,0.4,1.3,0.338,0.5,1.8,0.295,0.9,1.2,0.736,1.2,2,0.6,0,1,0.2,3.4
187,Antxon Iturbe,111,,1.5,2.8,0.539,1.5,2.7,0.541,0,0,0.4,0.8,1.6,0.522,4.5,0.9,0.6,0.2,,,3.9
188,Iker Iturbe,91,,2.3,5,0.464,2,4,0.504,0.3,1,0.304,1.1,2,0.569,3.5,1.9,1,0.1,,,6.1
189,Joseph Iupe,24,,0.1,0.3,0.286,0.1,0.1,0.667,0,0.2,0,0,0.2,0.25,0.3,0.1,0,0,0.2,,0.2
