ID,NAME,HEIGHT,WEIGHT,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
342,Dion Waiters,4-Jun,225lb,305,126,28.5,5,12.1,0.41,1.1,3.3,0.335,3.9,8.8,0.437,0.455,1.9,2.7,0.704,0.5,2.1,2.6,2.5,1,0.3,1.8,2,12.9
343,Dion Waiters,4-Jun,225lb,305,126,28.5,5,12.1,0.41,1.1,3.3,0.335,3.9,8.8,0.437,0.455,1.9,2.7,0.704,0.5,2.1,2.6,2.5,1,0.3,1.8,2,12.9
344,Domantas Sabonis,11-Jun,240lb,23,23,21.8,2.7,6,0.453,1,2.4,0.429,1.7,3.5,0.469,0.54,0,0.1,0.5,0.3,2.7,3.1,1.4,0.7,0.3,1.1,2.8,6.5
345,Dominique Jones,4-Jun,215lb,80,4,9.3,1,2.8,0.366,0,0.3,0.095,1,2.6,0.393,0.37,1,1.3,0.729,0.4,1,1.4,1.8,0.4,0.1,1,0.8,3.1
346,Don MacLean,10-Jun,235lb,319,111,20.9,4.1,9.1,0.455,0.2,0.6,0.284,4,8.5,0.467,0.465,2.5,3.3,0.765,1.1,2.7,3.8,1.3,0.4,0.2,1.2,1.9,10.9
347,Donald Sloan,3-Jun,205lb,218,66,17.2,2.1,5,0.409,0.4,1.4,0.31,1.6,3.6,0.449,0.454,0.9,1.2,0.754,0.2,1.8,2.1,3,0.4,0,1.1,0.9,5.5
348,Donnell Harvey,8-Jun,220lb,205,39,16.2,2.2,4.8,0.46,0,0,0.1,2.2,4.8,0.464,0.46,1.2,1.8,0.659,1.3,2.8,4,0.8,0.5,0.4,1,2.3,5.6
349,Donnie Boyce,5-Jun,196lb,30,2,6.5,1,2.9,0.349,0.2,0.8,0.25,0.8,2.1,0.387,0.384,0.4,0.9,0.5,0.4,0.4,0.8,0.5,0.4,0.2,0.7,0.6,2.6
350,Donny Marshall,7-Jun,230lb,119,0,7.7,0.7,2.3,0.321,0.4,1.1,0.336,0.4,1.2,0.308,0.399,0.6,0.9,0.681,0.3,0.7,1,0.3,0.3,0,0.4,0.9,2.5
351,Dontonio Wingfield,8-Jun,256lb,114,2,10.1,1.4,3.5,0.389,0.4,1.3,0.309,1,2.2,0.437,0.447,0.5,0.8,0.721,1.1,1.4,2.4,0.7,0.3,0.1,0.8,1.7,3.7
352,Donyell Marshall,9-Jun,218lb,957,422,26.2,4.3,9.8,0.435,0.9,2.7,0.35,3.3,7.1,0.468,0.483,1.7,2.3,0.731,2,4.7,6.7,1.4,0.8,0.9,1.4,2.3,11.2
353,Dorian Finney-Smith,8-Jun,220lb,20,13,19.5,1.4,4,0.35,0.7,2.5,0.286,0.7,1.6,0.452,0.438,0.7,1,0.737,0.6,1.4,2,0.9,0.5,0.3,0.5,1.6,4.2
354,Doron Lamb,4-Jun,210lb,100,0,12.7,1.2,3.2,0.381,0.5,1.3,0.394,0.7,2,0.372,0.458,0.5,0.7,0.7,0.2,0.8,1,0.8,0.2,0,0.5,1.1,3.5
355,Doug Christie,6-Jun,200lb,827,708,31.5,3.9,9.2,0.426,1,2.7,0.354,2.9,6.4,0.456,0.479,2.4,3,0.821,1,3.1,4.1,3.6,1.9,0.5,2.1,2.5,11.2
356,Doug Edwards,7-Jun,220lb,85,0,9.9,0.8,2.2,0.378,0,0.1,0,0.8,2.1,0.39,0.378,0.7,1,0.709,0.7,1.1,1.8,0.7,0.2,0.3,0.7,1.1,2.4
357,Doug Lee,5-Jun,200lb,73,0,5.7,0.8,2,0.412,0.2,0.8,0.31,0.6,1.2,0.478,0.473,0.4,0.5,0.7,0.2,0.3,0.6,0.4,0.2,0.1,0.3,0.9,2.3
