ID,NAME,HEIGHT,WEIGHT,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1386,Walt Gilmore,6-Jun,225lb,27,,9.7,0.9,2,0.426,,,,0.9,2,0.426,0.426,0.4,1,0.462,,,2.7,0.4,,,,1.8,2.1
1387,Chuck Gilmur,4-Jun,225lb,239,,,2.1,6.6,0.325,,,,2.1,6.6,0.325,0.325,1.5,2.5,0.609,,,4.7,1.5,,,,3.7,5.8
1388,Manu Ginobili,6-Jun,205lb,942,349,26.2,4.5,10.1,0.449,1.4,3.9,0.369,3.1,6.1,0.5,0.521,3.4,4.1,0.827,0.7,3,3.7,3.9,1.4,0.3,2.1,2.1,13.9
1389,Gordan Giricek,6-Jun,210lb,384,191,23,3.7,8.4,0.442,0.8,2,0.368,3,6.4,0.465,0.486,1.4,1.7,0.823,0.4,2,2.5,1.5,0.6,0.1,1.3,2,9.6
1390,Jack Givens,5-Jun,205lb,156,,16.7,2.7,6.6,0.401,0,0,0,2.7,6.6,0.402,0.401,1.3,1.7,0.791,1.4,1.6,2.9,0.9,0.8,0.2,0.9,1.6,6.7
1391,Mickell Gladness,11-Jun,220lb,26,7,9.7,1,2.3,0.424,0,0,,1,2.3,0.424,0.424,0.2,0.5,0.5,0.5,1.7,2.2,0.2,0.2,0.8,0.3,1.2,2.2
1392,George Glamack,6-Jun,225lb,11,,,2.7,11,0.248,,,,2.7,11,0.248,0.248,3.8,5,0.764,,,,1.7,,,,2.5,9.3
1393,Gerald Glass,5-Jun,221lb,201,49,16.7,3.4,7.9,0.433,0.1,0.5,0.236,3.3,7.3,0.448,0.442,0.8,1.2,0.643,1.1,1.4,2.5,1.5,0.6,0.3,0.9,1.8,7.7
1394,Mike Glenn,2-Jun,175lb,593,10,16.2,3.3,6.1,0.542,0,0.1,0.286,3.3,6,0.544,0.543,1,1.1,0.855,0.3,0.9,1.2,1.6,0.5,0.1,0.7,1.5,7.6
1395,Normie Glick,7-Jun,190lb,1,,,1,1,1,,,,1,1,1,1,0,0,,,,,0,,,,1,2
1396,Georgi Glouchkov,8-Jun,235lb,49,16,15.8,1.7,4.3,0.402,0,0,1,1.7,4.2,0.399,0.404,1.4,2.5,0.574,0.6,2.7,3.3,0.7,0.5,0.5,1.6,2.5,4.9
1397,Clarence Glover,8-Jun,210lb,25,,4.8,1,2.2,0.455,,,,1,2.2,0.455,0.455,0.6,1.3,0.469,,,1.8,0.2,,,,1,2.6
1398,Dion Glover,5-Jun,228lb,294,105,20.9,3.1,7.6,0.411,0.5,1.6,0.317,2.6,6,0.436,0.445,1.5,1.9,0.756,0.7,2.3,3.1,1.5,0.8,0.2,1.3,1.7,8.2
1399,Andreas Glyniadakis,1-Jul,280lb,13,4,6.2,0.6,1.3,0.471,0,0,,0.6,1.3,0.471,0.471,0.1,0.2,0.5,0.2,0.5,0.6,0.1,0,0,0.7,1.5,1.3
1400,Mike Gminski,11-Jun,250lb,938,547,25.6,4.5,9.6,0.465,0,0.1,0.122,4.5,9.6,0.467,0.465,2.7,3.2,0.843,2.2,4.7,6.9,1.3,0.5,1.1,1.5,1.7,11.7
1401,Rudy Gobert,1-Jul,245lb,212,121,25,2.8,4.7,0.588,0,0,0,2.8,4.7,0.589,0.588,2.1,3.6,0.599,2.8,6,8.8,1.1,0.6,2,1.4,2.2,7.7
1402,Dan Godfread,10-Jun,250lb,11,0,2,0.5,1.1,0.417,0,0.1,0,0.5,1,0.455,0.417,0.3,0.4,0.75,0,0.2,0.2,0,0.1,0.4,0,0.5,1.2
1403,Tom Gola,6-Jun,205lb,698,,32.3,4.2,9.9,0.431,,,,4.2,9.9,0.431,0.431,2.8,3.7,0.76,,,8,4.2,,,,3.9,11.3
1404,Ben Goldfaden,1-Jun,185lb,2,,,0,1,0,,,,0,1,0,0,1,2,0.5,,,,0,,,,1.5,1
1405,Anthony Goldwire,1-Jun,182lb,266,72,18.6,2.2,5.4,0.407,0.8,2,0.386,1.4,3.4,0.419,0.479,1.1,1.4,0.792,0.3,1.1,1.3,2.8,0.6,0,1,1.5,6.3
1406,Ryan Gomes,7-Jun,250lb,487,371,27.6,3.9,8.7,0.445,0.7,2,0.349,3.2,6.8,0.473,0.484,1.7,2.1,0.799,1.3,3.3,4.6,1.5,0.7,0.2,1.1,1.9,10.1
1407,Glen Gondrezick,6-Jun,218lb,435,2,17.3,2.3,4.8,0.473,0,0,0.143,2.2,4.7,0.475,0.474,1.3,1.9,0.724,1.7,2.8,4.5,1.4,1.1,0.3,1,2.5,5.8
1408,Grant Gondrezick,5-Jun,205lb,91,1,11.9,1.9,4.3,0.438,0.1,0.3,0.25,1.8,4,0.452,0.447,1.1,1.6,0.687,0.7,0.9,1.6,1.3,0.4,0.1,0.8,1.4,5
1409,Drew Gooden,10-Jun,250lb,790,500,25.5,4.3,9.4,0.462,0.1,0.4,0.257,4.2,9,0.471,0.468,2.2,2.8,0.76,2.4,4.7,7.1,1.1,0.7,0.6,1.5,2.5,11
1410,Gail Goodrich,1-Jun,170lb,1031,,32.5,7.2,15.8,0.456,,,,7.2,15.8,0.456,0.456,4.2,5.2,0.807,1.1,1.6,3.2,4.7,1.3,0.2,2.5,2.7,18.6
1411,Steve Goodrich,10-Jun,220lb,21,0,8.7,0.4,1.3,0.321,0,0.1,0.333,0.4,1.2,0.32,0.339,0.2,0.4,0.556,0.4,0.9,1.2,0.5,0.1,0.1,0.5,1.1,1.1
1412,Archie Goodwin,5-Jun,200lb,153,15,14.5,2.2,5.2,0.419,0.3,1.2,0.23,1.9,4,0.473,0.445,1.6,2.2,0.698,0.5,1.5,2,1.2,0.4,0.2,1.3,1.2,6.2
1413,Pop Goodwin,2-Jun,203lb,79,,,1.7,6.4,0.266,,,,1.7,6.4,0.266,0.266,1,1.3,0.775,,,,0.3,,,,1.6,4.4
1414,Aaron Gordon,9-Jun,220lb,148,60,22,3.1,6.8,0.453,0.5,1.7,0.29,2.6,5.1,0.508,0.49,1.3,2,0.661,1.5,3.7,5.3,1.4,0.7,0.6,0.9,1.9,8
1415,Ben Gordon,3-Jun,200lb,744,269,27.4,5.3,12.2,0.432,1.6,3.9,0.401,3.7,8.3,0.447,0.497,2.8,3.2,0.857,0.4,2,2.5,2.5,0.7,0.2,2.1,2.3,14.9
1416,Drew Gordon,9-Jun,245lb,9,0,7.9,0.9,2.1,0.421,0,0.3,0,0.9,1.8,0.5,0.421,0.1,0.2,0.5,0.8,1.2,2,0.2,0.1,0,0.9,0.8,1.9
1417,Eric Gordon,4-Jun,215lb,439,406,33.8,5.7,13,0.436,1.9,5,0.386,3.7,8,0.467,0.51,3.4,4.1,0.814,0.5,2.1,2.5,3.3,1,0.3,2.2,2,16.6
1418,Lancaster Gordon,3-Jun,185lb,201,6,12.8,2.3,6,0.391,0.1,0.4,0.271,2.2,5.6,0.4,0.4,0.8,1,0.767,0.6,0.7,1.3,1.5,0.6,0.2,1.2,1.3,5.6
1419,Paul Gordon,3-Jun,185lb,4,,,0,1.5,0,,,,0,1.5,0,0,0.8,1.3,0.6,,,,0.8,,,,0.8,0.8
1420,Marcin Gortat,11-Jun,240lb,616,401,26.1,4.4,8,0.552,0,0,0.158,4.4,8,0.554,0.553,1.5,2.2,0.68,2.2,5.8,8,1,0.5,1.2,1.2,2.2,10.4
1421,Leo Gottlieb,11-May,180lb,84,,,2.5,8.6,0.288,,,,2.5,8.6,0.288,0.288,0.6,0.9,0.645,,,,0.4,,,,1.3,5.5
1422,Andrew Goudelock,3-Jun,200lb,49,0,9.7,1.6,4,0.393,0.6,1.7,0.345,1,2.3,0.429,0.467,0.3,0.3,0.875,0.1,0.6,0.7,0.5,0.2,0,0.6,0.7,4
