ID,NAME,HEIGHT,WEIGHT,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
3499,Tim Quarterman,6-Jun,195lb,7,0,3,1,1,1,0.3,0.3,1,0.7,0.7,1,1.143,0,0,,0.3,0.1,0.4,0.4,0,0.3,0,0.1,2.3
3500,Bob Quick,5-Jun,215lb,142,,13.6,2.1,4.6,0.454,0,0,,2.1,4.6,0.454,0.454,1.8,2.4,0.746,1,1.3,2.8,0.7,,,0.7,1.7,6
3501,Chris Quinn,2-Jun,185lb,241,26,13.7,1.6,4,0.399,0.7,1.8,0.377,0.9,2.2,0.416,0.483,0.7,0.9,0.809,0.1,1,1.1,1.9,0.4,0,0.6,1,4.5
3502,Brian Quinnett,8-Jun,235lb,138,5,11.1,1.5,3.5,0.414,0.2,0.6,0.326,1.3,2.9,0.434,0.443,0.3,0.5,0.677,0.7,1,1.6,0.6,0.3,0.2,0.5,1.2,3.4
