ID,NAME,HEIGHT,WEIGHT,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
4253,Bob Tough,Jun-00,185lb,82,,,2.8,9.9,0.278,,,,2.8,9.9,0.278,0.278,1.5,2.2,0.713,,,,1.7,,,,1.7,7.1
4254,Axel Toupane,7-Jun,197lb,21,0,14.5,1.2,3.3,0.357,0.6,1.9,0.325,0.6,1.4,0.4,0.45,0.6,0.8,0.765,0.4,1.1,1.5,0.7,0.3,0.3,0.3,1.9,3.6
4255,Monte Towe,7-May,150lb,115,,8.6,1.1,2.8,0.404,0.1,0.7,0.214,1,2.4,0.433,0.418,0.5,0.6,0.783,0.1,0.7,0.8,1.9,0.5,0,1.3,1.3,2.8
4256,Keith Tower,11-Jun,250lb,53,2,7.8,0.7,1.7,0.429,0,0,0,0.7,1.7,0.433,0.429,0.4,0.7,0.556,0.5,0.8,1.3,0.1,0.1,0.2,0.4,1.3,1.8
4257,Blackie Towery,4-Jun,210lb,128,,,3.3,11.3,0.293,,,,3.3,11.3,0.293,0.293,2.7,3.6,0.748,,,,2.4,,,,3.8,9.4
4258,Linton Townes,7-Jun,190lb,60,0,9.1,1.8,4.1,0.44,0.2,0.4,0.36,1.7,3.7,0.448,0.458,0.5,0.7,0.75,0.5,0.6,1.1,0.5,0.3,0.1,0.6,1.4,4.3
4259,Karl-Anthony Towns,Jul-00,244lb,105,105,32.6,7.8,14.8,0.525,0.6,1.7,0.352,7.2,13.1,0.547,0.545,2.9,3.6,0.801,2.9,7.6,10.4,2,0.7,1.6,2.2,3,19
4260,Raymond Townsend,3-Jun,175lb,154,0,13.1,2,4.9,0.411,0.1,0.4,0.171,2,4.6,0.423,0.415,0.8,1.1,0.703,0.3,0.7,1,1.4,0.6,0.1,0.8,1.3,4.8
4261,George Trapp,8-Jun,205lb,379,,18.1,3.7,8.4,0.444,,,,3.7,8.4,0.444,0.444,1.4,1.8,0.752,1,2.4,3.9,1,0.5,0.3,,2.7,8.8
4262,John Trapp,7-Jun,210lb,303,,17.3,3,7.1,0.42,0,0.1,0,3,7.1,0.421,0.42,1.3,1.8,0.717,1.1,1.9,4.4,1,,,1,3.1,7.2
4263,Robert Traylor,8-Jun,284lb,438,73,14.3,1.9,4.1,0.474,0,0.1,0.167,1.9,4,0.478,0.475,0.9,1.6,0.577,1.5,2.2,3.7,0.7,0.6,0.7,0.9,2.5,4.8
4264,Gary Trent,8-Jun,250lb,506,130,19.5,3.5,7.1,0.501,0,0.1,0.08,3.5,7,0.507,0.501,1.5,2.4,0.643,1.7,2.8,4.5,1,0.4,0.3,1.2,2.2,8.6
4265,Jeff Trepagnier,4-Jun,200lb,31,0,8.7,1.1,3.3,0.337,0.2,0.4,0.462,0.9,2.8,0.318,0.366,0.5,0.6,0.7,0.5,0.8,1.4,0.7,0.6,0.1,0.8,0.6,2.8
4266,John Tresvant,7-Jun,215lb,559,,22,3.4,7.6,0.451,,,,3.4,7.6,0.451,0.451,2.3,3.3,0.693,,,6.3,1.4,,,,3.1,9.2
4267,Dick Triptow,Jun-00,170lb,59,,,2,7.2,0.275,,,,2,7.2,0.275,0.275,1.8,2.4,0.727,,,,1.6,,,,1.9,5.7
4268,Kelly Tripucka,6-Jun,220lb,707,575,29.6,6.3,13.3,0.473,0.2,0.7,0.361,6,12.6,0.479,0.482,4.4,5.2,0.849,1.3,2.5,3.8,3,1,0.2,2.4,2.3,17.2
4269,Ansley Truitt,9-Jun,215lb,16,,5.4,1.1,2.6,0.429,0,0,,1.1,2.6,0.429,0.429,0.2,0.6,0.333,0.6,1.8,2.4,0.1,,,0.4,0.6,2.4
4270,Cezary Trybanski,2-Jul,240lb,22,0,4.6,0.2,1.1,0.208,0,0,,0.2,1.1,0.208,0.208,0.2,0.5,0.417,0.3,0.4,0.7,0,0,0.3,0.5,0.7,0.7
4271,Jake Tsakalidis,2-Jul,285lb,315,168,15.9,1.8,3.8,0.49,0,0,0,1.8,3.8,0.49,0.49,1.1,1.6,0.657,1.4,2.5,3.9,0.3,0.2,0.7,0.9,2.2,4.8
4272,John Tschogl,6-Jun,206lb,113,,10.8,1.1,3.1,0.356,,,,1.1,3.1,0.356,0.356,0.2,0.4,0.581,0.8,1,1.8,0.6,0.4,0.4,,1.5,2.5
4273,Lou Tsioropoulos,5-Jun,190lb,157,,19,2.1,6.8,0.315,,,,2.1,6.8,0.315,0.315,1.5,2.1,0.717,,,4.8,1.1,,,,2.9,5.8
4274,Nikoloz Tskitishvili,Jul-00,225lb,172,16,11.3,1.1,3.6,0.304,0.3,1.1,0.235,0.9,2.6,0.332,0.338,0.5,0.7,0.73,0.6,1.2,1.8,0.7,0.3,0.3,0.7,1.3,2.9
4275,Al Tucker,8-Jun,190lb,352,,21.2,4.1,9,0.456,0.3,0.9,0.371,4,8.7,0.458,0.461,1.8,2.5,0.727,1.2,3.7,4.9,1,,,1.6,2.3,10.1
4276,Alando Tucker,6-Jun,205lb,51,1,8.4,1.5,3.6,0.423,0.2,0.7,0.294,1.3,2.9,0.453,0.451,0.9,1.2,0.783,0.6,0.4,1,0.3,0.1,0,0.4,0.4,4.1
4277,Anthony Tucker,8-Jun,220lb,62,13,15.8,1.5,3.4,0.457,0,0,0,1.5,3.4,0.459,0.457,0.8,1.3,0.614,0.7,2,2.7,1.1,0.7,0.2,0.9,2.1,3.9
4278,Jim Tucker,7-Jun,185lb,99,,13.1,1.6,4.5,0.349,,,,1.6,4.5,0.349,0.349,0.9,1.2,0.762,,,3.5,0.5,,,,2.4,4.1
4279,P.J. Tucker,6-Jun,245lb,360,276,27.7,2.9,6.6,0.434,0.7,2.1,0.344,2.1,4.5,0.476,0.489,1.3,1.7,0.748,1.7,4,5.7,1.6,1.1,0.2,1.1,2.2,7.8
4280,Trent Tucker,5-Jun,193lb,756,207,20.7,3.4,7.4,0.461,0.8,1.9,0.408,2.7,5.6,0.478,0.512,0.6,0.8,0.754,0.7,1.3,2,2,0.9,0.1,0.8,2.1,8.2
4281,Ronny Turiaf,10-Jun,249lb,473,105,17,1.8,3.4,0.533,0,0,0,1.8,3.4,0.535,0.533,1.1,1.7,0.636,1.1,2.6,3.7,1.3,0.4,1.3,0.8,2.4,4.7
4282,Mirsad Turkcan,9-Jun,236lb,17,0,5.3,0.8,2.2,0.368,0,0.4,0,0.8,1.9,0.438,0.368,0.3,0.5,0.625,0.8,1.2,1.9,0.3,0.2,0.1,0.5,0.8,1.9
4283,Hedo Turkoglu,10-Jun,220lb,997,571,26.8,3.9,9.1,0.426,1.2,3.3,0.384,2.6,5.8,0.45,0.495,2.1,2.7,0.784,0.6,3.3,4,2.8,0.8,0.3,1.6,2.4,11.1
4284,Andre Turner,11-May,160lb,170,4,14.8,1.8,4.3,0.422,0.1,0.3,0.237,1.7,3.9,0.439,0.432,0.8,1.1,0.764,0.4,1.2,1.5,3.1,0.8,0,1.2,1.2,4.5
4285,Bill Turner,7-Jun,220lb,294,,13.8,2.1,5,0.407,,,,2.1,5,0.407,0.407,1.3,1.8,0.728,,,3.5,0.6,,,,2.1,5.4
4286,Elston Turner,5-Jun,190lb,505,97,17.8,2.1,4.8,0.432,0,0.1,0.152,2.1,4.7,0.437,0.433,0.6,0.8,0.714,1.1,1.6,2.7,1.8,0.9,0.1,0.9,1.8,4.7
4287,Evan Turner,7-Jun,220lb,493,242,28.4,4.3,9.9,0.431,0.4,1.3,0.303,3.9,8.6,0.451,0.451,1.7,2.2,0.782,0.6,4.5,5.1,3.7,0.8,0.2,1.9,2,10.7
4288,Gary Turner,7-Jun,200lb,2,,10.5,1,1,1,0,0,,1,1,1,1,1,1.5,0.667,,,1.5,0,,,1,1,3
4289,Henry Turner,7-Jun,200lb,66,1,7,1.2,2.7,0.453,0,0.1,0.25,1.2,2.6,0.462,0.458,0.9,1.5,0.6,0.6,0.6,1.2,0.4,0.4,0.1,0.6,0.9,3.4
4290,Herschell Turner,2-Jun,195lb,41,,12.2,1.2,3.9,0.321,0.1,0.6,0.231,1.1,3.2,0.338,0.34,0.6,1.1,0.489,,,1.8,1.1,,,1.1,1.8,3.2
4291,Jack Turner,4-Jun,170lb,65,,14.2,1.7,4.7,0.36,,,,1.7,4.7,0.36,0.36,0.9,1.2,0.789,,,2.4,1.2,,,,1.2,4.3
4292,Jack Turner,5-Jun,200lb,42,,13.5,2,5.3,0.38,,,,2,5.3,0.38,0.38,0.8,1,0.762,,,2,1,,,,1.2,4.8
4293,Jeff Turner,9-Jun,230lb,612,235,18.4,2.5,5.4,0.467,0.1,0.3,0.344,2.4,5.1,0.475,0.478,0.9,1.1,0.769,1,2.3,3.3,1,0.4,0.1,1.1,2.9,6
4294,John Turner,8-Jun,245lb,42,0,8.2,1,2.3,0.439,0,0,,1,2.3,0.439,0.439,0.7,1.4,0.525,0.9,1,1.9,0.3,0.1,0.1,0.8,1,2.8
4295,Myles Turner,11-Jun,243lb,82,52,24.3,4.7,9.2,0.507,0.1,0.5,0.279,4.5,8.7,0.521,0.515,2,2.7,0.761,1.3,4.7,6,0.8,0.5,1.6,1.3,2.7,11.5
4296,Wayne Turner,2-Jun,190lb,3,0,13.7,0.3,2,0.167,0,0,,0.3,2,0.167,0.167,0.7,2,0.333,0.3,0.7,1,1.7,0,0,1,1.3,1.3
4297,Melvin Turpin,11-Jun,240lb,361,127,19,3.6,7,0.516,0,0,0.111,3.6,6.9,0.518,0.516,1.3,1.7,0.777,1.6,3,4.6,0.5,0.4,1,1.2,2.4,8.5
4298,Dave Twardzik,1-Jun,175lb,536,,24.7,3.1,5.9,0.527,0,0.2,0.245,3.1,5.8,0.532,0.529,3.1,3.8,0.821,0.8,1.6,2.4,3.4,1.4,0.1,2.2,2.7,9.3
4299,Jack Twyman,6-Jun,210lb,823,,31.8,7.6,16.9,0.45,,,,7.6,16.9,0.45,0.45,4.1,5.3,0.778,,,6.6,2.3,,,,3.4,19.2
4300,B.J. Tyler,1-Jun,185lb,55,8,14.7,1.3,3.4,0.381,0.3,0.9,0.314,1,2.5,0.406,0.423,0.6,0.9,0.7,0.2,0.9,1.1,3.2,0.7,0,1.8,1.1,3.5
4301,Jeremy Tyler,10-Jun,260lb,104,23,9.9,1.5,3.4,0.45,0,0,0,1.5,3.3,0.451,0.45,0.6,1,0.557,0.9,1.6,2.6,0.2,0.2,0.4,0.7,1.6,3.6
4302,Terry Tyler,7-Jun,215lb,871,255,25,4.4,9.1,0.484,0,0.1,0.122,4.4,9,0.488,0.485,1.4,2,0.703,1.8,3.5,5.4,1.2,0.9,1.5,1.3,2.2,10.2
4303,Charlie Tyra,8-Jun,230lb,348,,22.4,3.5,9,0.387,,,,3.5,9,0.387,0.387,1.9,2.8,0.672,,,7.4,0.9,,,,2.8,8.9
