ID,NAME,HEIGHT,WEIGHT,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1097,Lonnie Eggleston,Jun-00,170lb,2,,,0.5,2,0.25,,,,0.5,2,0.25,0.25,1,1.5,0.667,,,,0.5,,,,1.5,2
1098,Bulbs Ehlers,3-Jun,198lb,99,,,2.9,10.1,0.286,,,,2.9,10.1,0.286,0.286,2.3,3.7,0.618,,,,1.8,,,,2.1,8.1
1099,Craig Ehlo,6-Jun,180lb,873,321,24.1,3.4,7.5,0.453,0.7,1.9,0.369,2.7,5.6,0.481,0.5,1.1,1.5,0.689,1.1,2.5,3.6,2.8,1.1,0.3,1.4,1.9,8.6
1100,Rich Eichhorst,3-Jun,200lb,1,,10,1,2,0.5,,,,1,2,0.5,0.5,0,0,,,,1,3,,,,1,2
1101,Howard Eisley,2-Jun,177lb,786,167,20.4,2.4,5.9,0.407,0.7,1.9,0.35,1.7,4,0.434,0.463,1.1,1.3,0.827,0.3,1.4,1.7,3.5,0.7,0.1,1.5,2.2,6.5
1102,Obinna Ekezie,9-Jun,270lb,143,32,10.6,1.2,2.7,0.423,0,0,0,1.2,2.7,0.424,0.423,1.3,1.7,0.72,1,1.7,2.7,0.2,0.3,0.2,0.7,1.8,3.6
1103,Khalid El-Amin,10-May,200lb,50,14,18.7,2.3,6.2,0.37,0.6,1.7,0.333,1.7,4.5,0.383,0.415,1.1,1.4,0.778,0.4,1.2,1.6,2.9,1,0,1.1,2,6.3
1104,Don Eliason,2-Jun,210lb,1,,,0,1,0,,,,0,1,0,0,0,0,,,,,0,,,,1,0
1105,Mario Elie,5-Jun,210lb,732,395,25.5,2.9,6.1,0.473,0.8,2.1,0.365,2.1,4,0.53,0.537,2,2.3,0.854,0.7,2,2.8,2.6,0.9,0.2,1.3,2,8.6
1106,Ray Ellefson,8-Jun,230lb,6,,,0.2,1.5,0.111,,,,0.2,1.5,0.111,0.111,0.7,0.7,1,,,2.7,0,,,,1.3,1
1107,Henry Ellenson,11-Jun,245lb,5,0,2.8,0.2,0.6,0.333,0,0,,0.2,0.6,0.333,0.333,0,0,,0.2,1,1.2,0.2,0,0,0,0,0.4
1108,Wayne Ellington,4-Jun,200lb,459,115,19.8,2.7,6.7,0.413,1,2.7,0.377,1.7,3.9,0.437,0.49,0.7,0.8,0.846,0.3,1.8,2.1,1.1,0.5,0.1,0.7,1.1,7.2
1109,Bob Elliott,9-Jun,225lb,141,,16.5,2.5,5.1,0.494,0,0,0.333,2.5,5.1,0.496,0.496,1.9,2.9,0.649,1.3,2.2,3.6,1.4,0.5,0.2,1.7,2.2,7
1110,Sean Elliott,8-Jun,205lb,742,712,33,5.2,11.2,0.465,0.8,2.1,0.375,4.4,9.1,0.486,0.5,3,3.8,0.799,1.1,3.2,4.3,2.6,0.8,0.4,1.8,2.2,14.2
1111,Bo Ellis,9-Jun,197lb,168,,11.8,1.4,3.3,0.431,0,0.1,0,1.4,3.2,0.433,0.431,0.8,1.1,0.731,1.1,1.8,2.9,0.7,0.4,0.5,0.9,1.9,3.6
1112,Boo Ellis,5-Jun,185lb,118,,15.9,1.9,4.8,0.402,,,,1.9,4.8,0.402,0.402,1.3,1.9,0.695,,,5.2,0.7,,,,1.7,5.1
1113,Dale Ellis,7-Jun,205lb,1209,589,28.8,6.1,12.6,0.479,1.4,3.5,0.403,4.6,9.1,0.509,0.536,2.2,2.8,0.784,1.3,2.2,3.5,1.4,0.8,0.2,1.5,2.1,15.7
1114,Harold Ellis,5-Jun,200lb,145,26,13.3,2.2,4.1,0.527,0,0.1,0.048,2.1,3.9,0.545,0.528,1.5,2.3,0.653,1.2,0.8,2,0.6,1.1,0.1,0.8,1.7,5.8
1115,Joe Ellis,6-Jun,175lb,524,,19.8,3.7,9.3,0.398,,,,3.7,9.3,0.398,0.398,1.4,1.9,0.727,0.7,1.7,5.1,1.4,0.7,0.2,,2.7,8.8
