ID,NAME,HEIGHT,WEIGHT,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
841,Mike D'Antoni,3-Jun,185lb,180,,14.8,1.5,3.5,0.414,0,0.1,0,1.5,3.5,0.416,0.414,0.5,0.6,0.735,0.3,1.1,1.5,2,1.2,0.2,0.9,2.1,3.4
842,Mike Dabich,Jul-00,242lb,10,,4.9,0.8,1.2,0.667,0,0,,0.8,1.2,0.667,0.667,0.4,0.9,0.444,,,1.3,0.2,,,0.5,1.2,2
843,Ed Dahler,5-Jun,190lb,14,,8,1,2.7,0.368,,,,1,2.7,0.368,0.368,0.5,0.5,1,,,1.6,0.4,,,,1.1,2.5
844,Quintin Dailey,3-Jun,180lb,528,140,23,5.6,12.2,0.454,0,0.3,0.158,5.5,12,0.461,0.456,3,3.8,0.779,0.8,1.7,2.5,2.3,0.9,0.1,1.9,2.3,14.1
845,Samuel Dalembert,11-Jun,255lb,886,694,24.4,3.2,6.1,0.521,0,0,0.083,3.2,6.1,0.522,0.521,1.3,1.9,0.706,2.6,5.3,7.8,0.5,0.5,1.7,1.4,2.9,7.7
846,Howie Dallmar,4-Jun,200lb,146,,,3.6,12.6,0.283,,,,3.6,12.6,0.283,0.283,2.5,3.6,0.698,,,,2.3,,,,2.6,9.6
847,Erick Dampier,11-Jun,265lb,987,771,24.3,2.8,5.7,0.498,0,0,0.125,2.8,5.7,0.499,0.498,1.8,2.8,0.626,2.8,4.3,7.1,0.8,0.3,1.4,1.5,2.9,7.4
848,Louie Dampier,Jun-00,170lb,960,,33.5,6.2,14,0.444,1.1,3,0.358,5.4,11.7,0.461,0.474,2.6,3.2,0.82,0.6,1.9,2.6,4.9,0.8,0.3,2.3,1.9,15.9
849,Bob Dandridge,6-Jun,195lb,839,0,35.2,7.7,15.9,0.484,0,0.2,0.167,7.7,15.9,0.484,0.484,3.1,4,0.78,1.7,4.4,6.8,3.4,1.3,0.6,2.7,3.5,18.5
850,Antonio Daniels,4-Jun,195lb,872,220,22.6,2.6,5.9,0.444,0.4,1.3,0.311,2.2,4.5,0.483,0.479,2,2.5,0.793,0.3,1.6,1.8,3.4,0.6,0.1,1.1,1.1,7.6
851,Erik Daniels,8-Jun,214lb,21,0,3.4,0.3,0.9,0.333,0,0.1,0.5,0.2,0.8,0.313,0.361,0,0,,0.3,0.5,0.9,0.2,0.1,0,0.3,0.3,0.6
852,Lloyd Daniels,7-Jun,205lb,200,29,17.7,2.8,6.9,0.403,0.8,2.4,0.316,2,4.5,0.45,0.458,0.8,1,0.743,0.9,1.3,2.2,1.6,0.5,0.3,1.1,1.5,7.1
853,Marquis Daniels,6-Jun,200lb,548,146,21.4,3.2,7.2,0.451,0.2,0.8,0.235,3,6.4,0.478,0.464,1.2,1.7,0.721,1,1.9,2.8,1.8,0.9,0.3,1.2,1.6,7.9
854,Mel Daniels,9-Jun,220lb,639,,35.2,7.3,15.6,0.468,0,0.1,0.088,7.3,15.6,0.469,0.468,3.8,5.8,0.657,4.5,10.4,14.9,1.8,0.6,1.5,3,3.6,18.4
855,Troy Daniels,4-Jun,205lb,108,3,11.3,1.9,4.6,0.417,1.3,3.1,0.416,0.6,1.5,0.419,0.556,0.3,0.4,0.763,0.2,0.9,1,0.6,0.2,0.1,0.5,0.9,5.4
856,Sasha Danilovic,5-Jun,200lb,75,60,31.1,4.4,10.1,0.439,1.6,4.2,0.379,2.8,5.9,0.482,0.518,2.3,3,0.789,0.5,1.9,2.4,2,0.9,0.2,2,2.8,12.8
857,Adrian Dantley,5-Jun,208lb,955,546,35.8,8.6,15.8,0.54,0,0.1,0.171,8.5,15.8,0.541,0.54,7.2,8.7,0.818,2.3,3.4,5.7,3,1,0.2,2.9,2.7,24.3
858,Pete Darcey,7-Jun,217lb,12,,7.5,0.3,1.5,0.167,,,,0.3,1.5,0.167,0.167,0.4,0.8,0.556,,,0.8,0.2,,,,2.4,0.9
859,Jimmy Darden,1-Jun,170lb,26,,,3,9.3,0.321,,,,3,9.3,0.321,0.321,2.1,3.1,0.688,,,,2.6,,,,2.6,8.1
860,Ollie Darden,7-Jun,235lb,223,,21.6,3.7,8.4,0.435,0,0,0.182,3.6,8.3,0.437,0.436,1.9,2.7,0.695,2.2,3.7,6.2,1,,,1.6,3.1,9.2
861,Yinka Dare,Jul-00,265lb,110,25,9.1,0.8,2,0.396,0,0,,0.8,2,0.396,0.396,0.6,1,0.57,0.9,1.6,2.6,0,0.1,0.6,0.9,1.6,2.1
862,Jesse Dark,5-Jun,210lb,47,,8.5,1.6,3.3,0.471,,,,1.6,3.3,0.471,0.471,0.5,0.9,0.55,0.3,0.5,0.8,0.6,0.1,0,,1,3.6
863,Rick Darnell,10-Jun,215lb,11,,10.9,1,2.7,0.367,0,0,,1,2.7,0.367,0.367,0.4,0.6,0.571,1.1,2.2,3.3,0.8,0.5,0.3,1.3,2.7,2.4
864,Jimmy Darrow,10-May,170lb,5,,6.8,0.6,3,0.2,,,,0.6,3,0.2,0.2,1.2,1.4,0.857,,,1.4,1.2,,,,1.8,2.4
865,Gigi Datome,8-Jun,215lb,55,1,8.1,1.4,3.4,0.414,0.5,1.4,0.316,0.9,1.9,0.486,0.481,0.2,0.2,0.818,0.3,1.1,1.4,0.4,0.1,0.1,0.4,0.6,3.4
866,Brad Daugherty,Jul-00,245lb,548,546,36.5,7,13.1,0.532,0,0,0.143,7,13.1,0.533,0.532,5,6.7,0.747,2.2,7.3,9.5,3.7,0.8,0.7,2.8,2.7,19
867,Mack Daughtry,3-Jun,175lb,4,,10.8,1,2.5,0.4,0,0,,1,2.5,0.4,0.4,1.3,1.3,1,0.5,0.8,1.3,0.8,,,0,1,3.3
868,Kornel David,9-Jun,235lb,109,11,14.5,1.8,4.1,0.446,0,0,0,1.8,4.1,0.45,0.446,1.3,1.7,0.817,1,1.8,2.8,0.6,0.4,0.2,0.8,1.6,5
869,Jermareo Davidson,10-Jun,230lb,52,2,8.3,1.3,3.1,0.425,0,0,,1.3,3.1,0.425,0.425,0.5,0.9,0.578,0.6,1.3,1.8,0.3,0.2,0.3,0.4,1.1,3.1
870,Bob Davies,1-Jun,175lb,462,,31.3,5,13.1,0.378,,,,5,13.1,0.378,0.378,4.4,5.7,0.759,,,2.9,4.9,,,,3.4,14.3
871,Brandon Davies,10-Jun,240lb,78,6,12.8,1.4,3.4,0.411,0.1,0.6,0.227,1.3,2.8,0.448,0.43,0.7,1.2,0.644,1,1.5,2.5,0.7,0.5,0.2,0.8,1.9,3.7
872,Anthony Davis,10-Jun,253lb,282,277,34.3,8.2,16,0.514,0.2,0.7,0.276,8,15.3,0.524,0.52,5,6.3,0.786,2.5,7.3,9.8,1.7,1.3,2.4,1.6,2.5,21.6
873,Antonio Davis,9-Jun,215lb,903,524,28.9,3.5,7.9,0.448,0,0,0.087,3.5,7.9,0.449,0.448,3,4.1,0.727,2.6,4.9,7.5,1.1,0.5,1,1.5,2.8,10
874,Aubrey Davis,2-Jun,175lb,59,,,1.8,6.5,0.281,,,,1.8,6.5,0.281,0.281,1.2,1.9,0.635,,,,0.2,,,,2.3,4.9
875,Baron Davis,3-Jun,209lb,835,692,34.2,5.9,14.3,0.409,1.6,5,0.32,4.3,9.3,0.456,0.465,2.8,3.9,0.711,0.9,2.9,3.8,7.2,1.8,0.4,2.8,2.8,16.1
876,Ben Davis,9-Jun,240lb,40,0,3.9,0.5,1.5,0.356,0,0,,0.5,1.5,0.356,0.356,0.3,0.7,0.462,0.8,0.6,1.3,0.1,0.2,0.1,0.2,0.6,1.4
877,Bill Davis,3-Jun,215lb,47,,,0.7,3.1,0.24,,,,0.7,3.1,0.24,0.24,0.3,0.9,0.341,,,,0.2,,,,2,1.8
878,Bob Davis,7-Jun,215lb,9,,4.6,0.7,3.1,0.214,,,,0.7,3.1,0.214,0.214,0.4,0.7,0.667,,,0.6,0.2,,,,0.6,1.8
879,Brad Davis,3-Jun,180lb,961,396,23.2,3.1,6.1,0.51,0.3,0.9,0.321,2.8,5.2,0.542,0.534,1.7,2.1,0.828,0.3,1.5,1.8,4.9,0.8,0.2,1.4,2.2,8.2
880,Brian Davis,7-Jun,200lb,68,3,5.5,0.6,1.9,0.317,0,0,0.333,0.6,1.8,0.317,0.321,0.7,1,0.735,0.3,0.5,0.8,0.3,0.2,0.1,0.3,0.5,1.9
881,Charles Davis,7-Jun,215lb,415,32,12.2,2.3,5.2,0.451,0,0.3,0.17,2.3,4.9,0.466,0.455,0.6,0.8,0.737,0.9,1.5,2.4,0.7,0.3,0.2,0.8,1.5,5.3
882,Charlie Davis,2-Jun,160lb,144,,18.4,3.5,8.6,0.408,,,,3.5,8.6,0.408,0.408,1.9,2.4,0.806,0.3,1.1,1.5,2.2,0.3,0,,2.4,8.9
883,Dale Davis,11-Jun,230lb,1094,863,27.1,3.3,6.2,0.53,0,0,0,3.3,6.2,0.53,0.53,1.4,2.5,0.562,3,4.8,7.9,0.9,0.6,1.2,1,2.6,8
884,Deyonta Davis,11-Jun,237lb,19,0,8,0.9,1.6,0.548,0,0,,0.9,1.6,0.548,0.548,0.3,0.5,0.6,0.7,1.2,1.9,0.1,0.1,0.6,0.4,1.4,2.1
885,Dwight Davis,8-Jun,220lb,340,,23.6,3.3,7.9,0.423,,,,3.3,7.9,0.423,0.423,2,2.7,0.73,1.6,4,5.9,1.6,0.5,0.6,,3.2,8.6
886,Ed Davis,10-Jun,240lb,459,92,21.1,2.9,5.2,0.562,0,0,0,2.9,5.1,0.562,0.562,1.1,2,0.565,2.3,4.1,6.4,0.8,0.5,1,0.8,2.5,6.9
887,Emanual Davis,4-Jun,195lb,226,62,17.4,1.8,4.5,0.394,0.7,2,0.352,1.1,2.6,0.426,0.471,0.6,0.8,0.787,0.3,1.6,1.9,1.8,0.7,0.1,1.2,1.5,4.9
888,Glen Davis,9-Jun,289lb,514,121,21.1,3.1,7,0.447,0,0.1,0.182,3.1,6.9,0.451,0.448,1.7,2.4,0.7,1.4,2.9,4.4,0.9,0.7,0.3,1,2.4,8
889,Harry Davis,7-Jun,220lb,44,,9.6,1.6,3.8,0.436,0,0,,1.6,3.8,0.436,0.436,0.7,1,0.689,0.7,1,1.6,0.4,0.3,0.2,0.6,1.7,4
890,Hubert Davis,5-Jun,183lb,685,149,22.1,3.1,6.7,0.458,1.1,2.4,0.441,2,4.3,0.468,0.537,0.9,1.1,0.837,0.3,1.2,1.5,1.7,0.4,0.1,0.9,1.5,8.2
891,Jim Davis,9-Jun,225lb,597,,16.8,2.5,5.5,0.461,,,,2.5,5.5,0.461,0.461,1.6,2.4,0.674,1.3,2.4,5.2,1.2,0.6,0.4,,2.5,6.7
892,Johnny Davis,2-Jun,170lb,750,212,28.3,4.9,11,0.448,0.1,0.4,0.176,4.9,10.8,0.454,0.45,3,3.7,0.821,0.7,1.3,2,4.5,0.9,0.2,2.1,2,12.9
893,Josh Davis,8-Jun,235lb,67,6,7.4,0.8,2.2,0.373,0.3,1,0.329,0.5,1.2,0.413,0.45,0.3,0.4,0.724,0.7,1,1.7,0.3,0.3,0.1,0.3,1,2.3
894,Lee Davis,8-Jun,235lb,453,,17.2,3.3,6.9,0.482,0,0.1,0.189,3.3,6.8,0.486,0.484,1.1,1.8,0.607,1.8,3,4.8,1,0.4,0.5,0.9,2.4,7.8
895,Mark Davis,6-Jun,195lb,33,0,7.8,1.5,3.1,0.48,0,0.3,0.1,1.5,2.8,0.522,0.485,0.8,1,0.824,0.5,0.6,1.1,0.4,0.4,0.2,0.4,1.2,3.8
896,Mark Davis,7-Jun,210lb,230,37,16,2.1,4.7,0.442,0.1,0.5,0.246,1.9,4.2,0.465,0.455,1.2,1.9,0.655,1.3,1.8,3,1.3,0.9,0.3,1.4,2.1,5.5
897,Mel Davis,6-Jun,220lb,190,,13.5,2.3,6,0.376,,,,2.3,6,0.376,0.376,0.8,1.1,0.709,1.2,3.1,4.3,0.9,0.3,0.1,,1.7,5.3
898,Mickey Davis,7-Jun,195lb,309,,12.4,2,4.3,0.455,0,0.1,0,2,4.3,0.456,0.455,1.1,1.3,0.835,0.9,1.8,2.7,1,0.4,0.1,0.7,1.2,5
