ID,NAME,G,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,TRB,AST,STL,BLK,TOV,PF,PTS
599,James Collins,112,32.8,5.8,12.8,0.45,3.5,6.7,0.522,2.3,6.1,0.372,2.2,3.3,0.679,4.5,2.5,1.7,0.3,2.4,2.6,16
600,James Cotton,19,13.9,0.8,1.8,0.441,0.8,1.7,0.469,0,0.1,0,1.4,2.2,0.634,2.7,0.4,0.6,0.3,0.9,2.4,2.9
601,James Cotton,19,13.9,0.8,1.8,0.441,0.8,1.7,0.469,0,0.1,0,1.4,2.2,0.634,2.7,0.4,0.6,0.3,0.9,2.4,2.9
602,James Cotton,80,33.4,5.6,12.7,0.442,3.7,7.4,0.494,2,5.3,0.369,5,6.2,0.8,4.4,1.6,1.2,0.3,2.3,2.7,18.2
603,James Cotton,80,33.4,5.6,12.7,0.442,3.7,7.4,0.494,2,5.3,0.369,5,6.2,0.8,4.4,1.6,1.2,0.3,2.3,2.7,18.2
604,James Ennis,67,31,4.5,9,0.493,3,4.9,0.611,1.5,4.1,0.354,2.8,3.6,0.788,5.4,2.4,1.7,1,2.5,2.4,13.2
605,James Johnson,127,34.1,4.6,11.9,0.385,2.9,7.3,0.394,1.7,4.6,0.37,2.8,3.5,0.792,3.5,3.8,1.5,0.1,2.2,1.7,13.6
606,James Jones,7,7.1,0.7,2,0.357,0.4,1,0.429,0.3,1,0.286,0.1,0.3,0.5,0.3,0.3,0,0,0.3,0.7,1.9
607,James Jones,7,7.1,0.7,2,0.357,0.4,1,0.429,0.3,1,0.286,0.1,0.3,0.5,0.3,0.3,0,0,0.3,0.7,1.9
608,James Jones,122,27.5,3.8,8.9,0.426,2.8,6.3,0.444,1,2.7,0.383,2.5,3,0.831,5,1.2,1.1,1.6,1.5,2.1,11.1
609,James Jones,122,27.5,3.8,8.9,0.426,2.8,6.3,0.444,1,2.7,0.383,2.5,3,0.831,5,1.2,1.1,1.6,1.5,2.1,11.1
610,James Michael McAdoo,108,25,4.3,9.7,0.447,4.3,9.6,0.451,0,0.1,0,2.8,4.9,0.569,5.9,1,1.2,0.5,1.6,2.1,11.4
611,James Nunnally,123,32.3,4.5,9.8,0.465,3,5.8,0.517,1.5,3.9,0.386,3.1,4,0.784,5.1,2,0.6,0.2,2.2,1.5,13.7
612,James Posey,95,31.5,4.9,9.3,0.527,4.1,7,0.594,0.8,2.3,0.329,4.7,5.9,0.808,8.4,1.7,2.3,0.7,2.7,2.1,15.3
613,James Robinson,96,32.6,6.6,14.9,0.444,4.3,8.5,0.498,2.3,6.3,0.371,3.4,4.8,0.697,4.1,1.9,1.3,0.5,2.9,2.5,18.9
614,James Robinson,96,32.6,6.6,14.9,0.444,4.3,8.5,0.498,2.3,6.3,0.371,3.4,4.8,0.697,4.1,1.9,1.3,0.5,2.9,2.5,18.9
615,James Robinson,136,30.9,2.6,6.9,0.377,1.8,4.4,0.408,0.8,2.4,0.319,2.2,2.8,0.795,3,4.4,1.2,0.2,1.3,2.3,8.2
616,James Robinson,136,30.9,2.6,6.9,0.377,1.8,4.4,0.408,0.8,2.4,0.319,2.2,2.8,0.795,3,4.4,1.2,0.2,1.3,2.3,8.2
617,James Southerland,112,18.7,2.9,6.5,0.449,1.5,2.8,0.553,1.4,3.7,0.37,0.7,0.9,0.74,3.3,0.6,0.9,0.8,0.6,1.5,7.9
618,James White,113,19.4,3.2,6.2,0.506,3.1,6.1,0.512,0,0.1,0.2,1.3,2.1,0.608,4.8,0.7,0.3,1,1.4,2.5,7.6
619,James Young,40,32.4,4.6,11.3,0.407,2.5,5.4,0.47,2.1,5.9,0.349,3.1,4.4,0.706,4.3,1.7,0.8,0.2,1.9,2.1,14.3
620,Jamie Feick,106,22.8,2.5,5,0.502,2.3,4.4,0.532,0.2,0.6,0.294,1.4,2.4,0.577,6.7,1.2,0.6,0.4,1.3,1.8,6.6
621,Jamie Watson,115,28.8,4.5,10,0.45,4,8.1,0.496,0.5,1.9,0.248,1.8,2.9,0.63,4.7,2.6,1.3,0.5,2.1,2,11.3
622,Jamison Brewer,58,23.2,2.1,4.5,0.456,1.8,3.5,0.525,0.2,1,0.22,1.3,2.5,0.527,4.7,4.1,1.1,0.1,2.2,1.3,5.7
623,JaMychal Green,123,28,5,9.6,0.519,5,9.5,0.524,0,0.1,0.176,3.5,4.9,0.711,7.4,1.2,1,1.7,2.5,2.4,13.5
624,Jared Cunningham,33,14.8,1.8,4.9,0.377,1.1,2.6,0.419,0.8,2.3,0.329,0.7,1,0.75,2.6,0.4,0.4,0.4,0.7,2.1,5.2
625,Jared Cunningham,33,14.8,1.8,4.9,0.377,1.1,2.6,0.419,0.8,2.3,0.329,0.7,1,0.75,2.6,0.4,0.4,0.4,0.7,2.1,5.2
626,Jared Cunningham,98,27.9,3.9,8.5,0.455,3,6,0.501,0.9,2.5,0.344,4.4,5.8,0.754,3,2,2.2,0.2,2.6,2.5,13
627,Jared Cunningham,98,27.9,3.9,8.5,0.455,3,6,0.501,0.9,2.5,0.344,4.4,5.8,0.754,3,2,2.2,0.2,2.6,2.5,13
628,Jared Jeffries,70,32.6,5,11.2,0.45,4.5,9.5,0.472,0.6,1.7,0.325,3.8,5.8,0.643,7.2,2.2,1.2,1.3,2.9,2.7,14.4
629,Jared Sullinger,74,31,6.1,11.5,0.53,5.8,10.8,0.541,0.3,0.7,0.365,4.9,6.7,0.733,9.7,1.2,1.1,0.8,1.8,2.7,17.3
630,Jarell Eddie,123,25.8,3.1,8.1,0.385,1.6,3.8,0.407,1.6,4.3,0.365,1.8,2.2,0.812,4.6,1.1,0.3,0.5,1.5,2,9.6
631,Jarell Martin,65,30.7,5,10.1,0.494,4.3,8,0.541,0.6,2,0.308,3.1,4.5,0.689,6.9,1.4,1,0.7,2.2,2.6,13.7
632,Jarron Collins,129,24.5,2.9,5.5,0.52,2.8,5.4,0.527,0,0.1,0.25,2.6,3.9,0.669,5.5,1.3,0.6,0.5,1.3,1.8,8.4
633,Jarvis Hayes,84,31.4,6.8,15,0.457,5,9.9,0.502,1.9,5.1,0.369,2.4,3.1,0.772,5,1.5,1.3,0.5,1.7,2.3,18
634,Jason Caffey,119,24.3,4.1,8.1,0.509,4.1,7.9,0.514,0,0.2,0.222,2.2,3.8,0.578,6.3,1,0.6,0.6,2.4,2.4,10.4
635,Jason Collier,97,29.6,4.9,10.8,0.458,4.2,8.8,0.478,0.7,1.9,0.369,3.3,4.6,0.711,7.1,1.2,0.6,1.1,2.9,2.5,13.9
636,Jason Collins,73,22.1,3.6,5.9,0.612,3.4,5.5,0.623,0.2,0.4,0.444,3.4,4.8,0.716,6.6,0.8,0.5,1.2,1.5,2.2,10.8
637,Jason Hart,132,33.9,4,10.1,0.393,2.9,6.9,0.424,1.1,3.2,0.326,2.4,3.3,0.712,3.3,5.4,2.5,0.1,3.2,2,11.4
638,Jason Kapono,127,34,5.5,11.7,0.469,3,6.1,0.489,2.5,5.6,0.446,3,3.6,0.83,5.1,2.1,0.9,0.1,2.3,2.3,16.5
639,Jason Kidd,59,33.5,5.1,10.8,0.468,3.8,7,0.541,1.3,3.8,0.333,3.5,5.1,0.677,5.9,8.4,3.5,0.3,4.1,2.5,14.9
640,Jason Richardson,70,21.7,3.7,7.4,0.503,2.9,5.3,0.551,0.8,2.1,0.383,1.4,2.1,0.649,5,1.4,0.8,0.5,1.1,1.9,9.6
641,Jason Richardson,70,21.7,3.7,7.4,0.503,2.9,5.3,0.551,0.8,2.1,0.383,1.4,2.1,0.649,5,1.4,0.8,0.5,1.1,1.9,9.6
642,Jason Richardson,34,18.4,2.3,5.5,0.414,2,4.5,0.447,0.3,1,0.265,1.5,2.3,0.641,1.6,2.2,0.7,0,1.6,2.2,6.3
643,Jason Richardson,34,18.4,2.3,5.5,0.414,2,4.5,0.447,0.3,1,0.265,1.5,2.3,0.641,1.6,2.2,0.7,0,1.6,2.2,6.3
644,Jason Sasser,119,32.4,6.2,13,0.474,5.5,10.8,0.514,0.6,2.2,0.285,4.7,6.4,0.727,7.5,2.6,1.2,0.1,2.6,2.4,17.7
645,Jason Smith,28,9.8,1,3.1,0.337,0.8,2.3,0.359,0.2,0.8,0.273,1,1.4,0.692,1.9,0.6,0.3,0.1,1.2,0.6,3.3
646,Jason Terry,129,26,3.8,8.6,0.443,2.3,4.6,0.503,1.5,4,0.374,2.3,2.9,0.784,2.3,3.8,1.9,0.1,2.4,1,11.3
647,Jason Williams,48,29.1,5.3,11,0.483,3.5,6.3,0.549,1.9,4.7,0.394,2.4,3,0.793,3.3,6.5,2.1,0.3,2.7,1,14.9
648,Jason Williams,48,29.1,5.3,11,0.483,3.5,6.3,0.549,1.9,4.7,0.394,2.4,3,0.793,3.3,6.5,2.1,0.3,2.7,1,14.9
649,Jason Williams,7,8,0.1,1,0.143,0,0.6,0,0.1,0.4,0.333,1.1,1.4,0.8,0.7,1.3,0.1,0,0.7,0.9,1.6
650,Jason Williams,7,8,0.1,1,0.143,0,0.6,0,0.1,0.4,0.333,1.1,1.4,0.8,0.7,1.3,0.1,0,0.7,0.9,1.6
651,Jay Williams,108,33.1,6.6,14.6,0.453,3.7,7.2,0.514,2.9,7.4,0.393,3.1,4.7,0.671,3.7,6,2.2,0.1,3.9,2.3,19.3
652,Jaylen Brown,34,27.6,4.8,11.1,0.431,3.9,8.1,0.482,0.9,3,0.294,4.2,6.4,0.654,5.4,2,0.8,0.6,3.1,3.2,14.6
653,Jayson Williams,72,28.8,5.7,10.3,0.55,6.9,12.3,0.566,0,0.1,0.25,3.5,5.4,0.652,6.8,0.5,0.4,0.8,2.2,3.3,14.9
654,Jeff Foster,111,21.3,3.6,7.1,0.508,3.6,7.1,0.505,0,0,1,2.5,3.9,0.639,8.4,1.2,0.9,1,1.6,2.2,9.8
655,Jeff Grayer,125,35.5,7.8,14.8,0.526,8.7,16.4,0.531,0.5,1.4,0.329,4.2,6.1,0.686,7.3,2,1.6,0.5,2,2.6,20
656,Jeff Martin,18,2,0.3,1,0.278,0.1,0.5,0.222,0.2,0.5,0.333,0.2,0.3,0.667,0.2,0.1,0.1,0,0.2,0.1,0.9
657,Jeff Martin,18,2,0.3,1,0.278,0.1,0.5,0.222,0.2,0.5,0.333,0.2,0.3,0.667,0.2,0.1,0.1,0,0.2,0.1,0.9
658,Jeff Martin,117,35.7,7.9,15.2,0.522,8,14.6,0.545,1.1,2.5,0.449,4.6,6,0.766,5.7,1.8,1.1,1.1,2.4,2.3,21.2
659,Jeff Martin,117,35.7,7.9,15.2,0.522,8,14.6,0.545,1.1,2.5,0.449,4.6,6,0.766,5.7,1.8,1.1,1.1,2.4,2.3,21.2
660,Jeff McInnis,100,25.6,4,8.8,0.459,2.7,5.3,0.5,1.4,3.5,0.397,1.8,2.6,0.719,2.8,4.4,1.1,0,2,1.8,11.3
661,Jeff Trepagnier,106,31.3,4.1,8.6,0.471,3.5,6.7,0.521,0.6,1.9,0.298,1.9,2.9,0.659,5.2,1.3,1.9,1,2,2.1,10.6
662,Jeff Withey,117,19.8,2.8,4.9,0.568,2.8,4.9,0.567,0,0,1,2.4,3.3,0.726,5.4,0.6,0.5,2.7,1.2,1.8,8
663,Jerald Honeycutt,125,33.6,6.3,15,0.421,4.8,10,0.477,1.5,5,0.308,3.5,5.2,0.672,7,3.4,1.9,1.3,3.8,2.4,17.7
664,Jerami Grant,72,21.9,2.6,5.3,0.486,2.5,5.1,0.496,0.1,0.3,0.3,2.2,3.5,0.641,4.7,0.9,0.6,0.5,0.9,1.8,7.5
665,Jeremy Evans,134,26.5,3.2,5,0.639,3.1,4.7,0.654,0.1,0.2,0.364,1.5,2.2,0.684,5.9,0.5,0.6,1.7,1,0.7,7.9
666,Jeremy Lamb,75,32.1,5.3,11,0.482,3.8,6.6,0.573,1.6,4.5,0.348,1.9,2.4,0.806,4.7,1.7,1,0.6,1.6,1.6,14.1
667,Jeremy Lin,115,32.2,4.4,9.1,0.481,3.5,6.3,0.547,0.9,2.8,0.333,3.2,4.3,0.733,4.3,3.5,2,0.6,3.2,0.7,12.9
668,Jerian Grant,119,36.4,4.7,10.7,0.436,3.2,6.4,0.498,1.5,4.4,0.345,3.8,4.8,0.79,2.9,5.8,1.5,0.3,2.2,1.8,14.6
669,Jermaine Jackson,118,34.9,3.6,8.5,0.429,2.8,6.1,0.457,0.8,2.4,0.357,3.3,4.6,0.712,4.7,4.3,1.2,0.3,2.4,1.3,11.4
670,Jermaine Jackson,118,34.9,3.6,8.5,0.429,2.8,6.1,0.457,0.8,2.4,0.357,3.3,4.6,0.712,4.7,4.3,1.2,0.3,2.4,1.3,11.4
671,Jermaine Jackson,50,10.3,0.7,1.5,0.473,0.7,1.4,0.486,0,0,0,0.4,0.8,0.579,2.1,0.4,0.4,0.6,0.9,0.8,1.8
672,Jermaine Jackson,50,10.3,0.7,1.5,0.473,0.7,1.4,0.486,0,0,0,0.4,0.8,0.579,2.1,0.4,0.4,0.6,0.9,0.8,1.8
673,Jerome Allen,109,32.8,4.6,11.1,0.417,3,6.3,0.472,1.6,4.8,0.343,2.8,3.8,0.722,4.4,4.6,1.5,0.2,2.4,1.8,13.7
674,Jerome Dyson,113,33.6,4.6,11.9,0.39,3.4,8.1,0.423,1.2,3.8,0.318,4,5.4,0.735,3.9,2.9,1.7,0.5,3,0.8,14.4
675,Jerome James,81,25.8,6.3,12.8,0.495,6.3,12.8,0.496,0,0,0,3.3,6.2,0.527,9.2,0.7,0.5,4.5,3.3,2.6,16
676,Jerome Lane,93,31.9,4.7,8.9,0.525,5.3,9.6,0.549,0.1,0.2,0.267,3.7,5.9,0.618,10.4,2.2,1.1,0.4,2.3,2.8,13.1
677,Jerome Moiso,62,26.8,4.9,9.8,0.495,4.8,9.5,0.505,0.1,0.4,0.227,2.2,3.5,0.614,6.8,1.1,1,1.3,2.3,2.8,12
678,Jerome Williams,68,28.8,4,7.4,0.544,4,7.1,0.558,0,0.3,0.167,2.5,3.9,0.634,9.3,1.4,1.6,0.4,2.3,1.8,10.5
679,Jerrod Mustaf,59,32.1,6.7,12.7,0.525,6.4,12.1,0.532,0.2,0.6,0.389,3.1,4,0.756,7.7,1.5,0.6,0.8,2.8,2.2,16.6
680,Jerry Stackhouse,69,27.6,5.1,10.3,0.496,4.6,8.7,0.522,0.6,1.6,0.355,4.9,6.7,0.72,6.6,2.3,1.3,1.1,2.9,1.9,15.7
681,Jeryl Sasser,117,35,5.8,14.6,0.394,4.6,10.6,0.438,1.1,4.1,0.28,4.4,6.2,0.71,8.3,3.2,1.7,0.6,2.7,1.6,17
682,Jim Farmer,111,26.5,4.1,8.6,0.473,4.8,9.9,0.488,1.1,2.8,0.387,2.3,2.9,0.785,3.5,1.7,0.8,0.1,1.6,2.5,10.8
683,Jim Jackson,93,34,7.4,14.7,0.503,6.5,12.3,0.527,0.9,2.3,0.376,3.6,4.5,0.784,5.9,4,1.6,0.5,3.3,2.4,19.2
684,Jimmer Fredette,139,33.5,6,13.3,0.455,3.9,7.8,0.497,2.1,5.4,0.394,4.5,5.1,0.882,2.6,3.7,1.2,0.1,2.5,0.6,18.7
685,Jimmy Butler,106,34.5,3.7,7.2,0.508,3.3,6.4,0.525,0.3,0.9,0.383,4.3,5.6,0.773,5.5,1.7,1.1,0.5,1,1.1,12
686,Jimmy King,130,31.6,4.5,9.4,0.477,3.5,6.7,0.528,0.9,2.7,0.351,2,2.9,0.676,4.1,2.7,1.4,0.3,2.5,2.1,11.9
687,Jimmy Oliver,90,25.5,3.7,8,0.465,2.4,4.6,0.51,1.4,3.4,0.406,1.8,2.4,0.751,3.1,2.5,0.5,0.3,1.6,1.3,10.7
688,Joe Courtney,98,16.2,2.2,4.7,0.462,3.5,7.2,0.488,0,0,0,1,1.5,0.685,3.6,0.6,0.3,0.6,1.2,1.9,5.3
689,Joe Harris ,135,30.3,4.2,9.5,0.445,2.3,4.7,0.484,1.9,4.8,0.407,2.2,3.1,0.722,3.8,1.9,0.9,0.4,1.6,2.3,12.6
690,Joe Harris ,135,30.3,4.2,9.5,0.445,2.3,4.7,0.484,1.9,4.8,0.407,2.2,3.1,0.722,3.8,1.9,0.9,0.4,1.6,2.3,12.6
691,Joe Harris,15,10.1,1.3,2.8,0.452,0.7,1.2,0.556,0.6,1.6,0.375,0,0.3,0,1.6,0.3,0.2,0,0.4,0.7,3.1
692,Joe Harris,15,10.1,1.3,2.8,0.452,0.7,1.2,0.556,0.6,1.6,0.375,0,0.3,0,1.6,0.3,0.2,0,0.4,0.7,3.1
693,Joe Johnson,53,30.3,5.7,12.2,0.466,4.5,9.3,0.485,1.2,2.9,0.406,2.4,3.2,0.753,6.1,2.4,1.7,0.5,2.5,1.7,15
694,Joe Smith,64,32.8,7,12.8,0.551,6.9,12.4,0.555,0.2,0.4,0.423,5.9,8,0.738,10.7,1,1.5,3,2,3,20.2
695,Joe Wolf,128,24.9,4,7.3,0.551,5.6,9.7,0.571,0.7,1.2,0.575,1.5,1.9,0.765,5.5,1.9,0.7,0.3,1.6,2.2,9.6
696,Joel Bolomboy,130,28.8,3.8,7.2,0.528,3.5,6.4,0.547,0.3,0.7,0.371,3.6,5,0.713,10.1,0.7,0.6,1.4,2,2.3,11.4
697,Joel Embiid,28,23.1,3.8,6.1,0.626,3.8,5.9,0.639,0,0.2,0.2,3.5,5.1,0.685,8.1,1.4,0.9,2.6,2.4,3.4,11.2
698,John Amaechi,132,26.2,3.5,6.8,0.51,3.3,6.3,0.527,0.2,0.5,0.304,3.8,5.6,0.685,6.6,0.9,0.7,1.9,2.3,1.7,10.9
699,John Celestand,124,24.2,3.4,8.3,0.409,2.2,4.7,0.469,1.2,3.5,0.329,2,2.7,0.731,2.8,3.6,1.3,0.2,2.4,1.5,9.9
700,John Crotty,129,32.4,4.1,9.8,0.415,2.7,5.8,0.462,1.4,4,0.346,3.2,4.6,0.694,2.5,5.3,1,0.1,2.7,2.2,12.8
701,John Henson,109,23.8,4.4,8.8,0.497,4.3,8.5,0.505,0,0.2,0.208,1.6,3.2,0.484,8.1,1,0.6,2.5,1.5,1.5,10.3
702,John Jenkins,98,30.6,5.3,11.2,0.468,2.1,4.1,0.521,3.1,7.1,0.438,3.3,3.8,0.856,2.7,1.1,0.7,0.3,1.3,1.2,16.9
703,John Johnson,76,17.2,1.8,4.5,0.398,0.9,2.1,0.446,0.9,2.5,0.358,1.1,1.4,0.757,1.1,1.1,0.4,0,1,1.5,5.6
704,John Morton,131,26.2,4.1,9.1,0.453,3.7,7.8,0.473,0.9,2.2,0.391,3.5,4.5,0.771,2.4,3.5,1.6,0.4,3,2.7,12.4
705,John Salmons,124,30.8,3.6,7.7,0.466,2.9,5.5,0.523,0.7,2.2,0.321,2.5,3.1,0.805,5.5,3.5,1.5,0.7,2.6,2.5,10.4
706,John Thomas,124,20.7,2.8,5.7,0.496,2.8,5.7,0.497,0,0,0,1.5,2.8,0.536,5.1,0.7,0.6,0.5,1.5,2.4,7.1
707,John Wall,37,34.8,5.5,11.8,0.461,4.5,8.8,0.509,1,3.1,0.325,4.7,6.3,0.754,4.3,6.5,1.8,0.5,4,1.9,16.6
708,John Wallace,127,33,6.2,11.6,0.533,5.9,10.8,0.544,0.3,0.8,0.39,4,5.4,0.738,8.4,2,1.1,1.6,3.1,2.7,16.7
709,John Williams,119,28.9,3.8,7,0.552,3.8,6.8,0.558,0.1,0.2,0.318,2.1,3.7,0.567,5.7,1,0.7,2.2,1.4,0.9,9.8
710,Johnny Dawkins,133,35.7,7.7,15.2,0.508,6.7,12.9,0.522,0.7,1.9,0.352,3.6,4.6,0.79,4,4.2,1.3,0.2,3.1,2,19.2
711,Johnny O'Bryant,91,27.1,4.9,10.5,0.467,4.8,10.2,0.474,0.1,0.3,0.222,2.8,4.6,0.619,7.7,1.3,0.5,0.8,2.9,2.8,12.7
712,Johnny Taylor,62,30.1,6.4,12.8,0.497,5.3,9.6,0.55,1.1,3.2,0.337,3.4,5,0.692,7.2,2,1,0.8,2.4,3,17.3
713,Jon Barry,94,33.3,5.1,12.1,0.421,3,6.5,0.465,2.1,5.7,0.371,2.1,2.9,0.717,3.6,4.5,1.7,0.3,2.9,2,14.4
714,Jon Leuer,123,31.6,4.2,8.7,0.482,3.4,6.5,0.521,0.8,2.2,0.368,2,2.7,0.723,4.5,1.1,0.4,0.7,1.2,1,11.2
715,Jonathan Gibson,131,32.6,4,9.3,0.436,2.1,4.3,0.48,2,5,0.398,1.7,2.2,0.758,1.9,1.8,1,0,1.9,0.5,11.8
716,Jonathon Simmons,30,30.1,5.1,10,0.512,4.1,7.3,0.56,1.1,2.8,0.386,3.4,4.7,0.716,5,2.2,0.7,0.4,3.3,2.5,14.7
717,Jordan Adams,69,30.2,5.4,11.6,0.467,4,7.3,0.548,1.4,4.3,0.331,4.2,5,0.839,4.6,2.1,2.4,0.2,1.4,2.1,16.4
718,Jordan Clarkson,93,31.7,5.1,11.6,0.44,4.1,8.4,0.485,1,3.2,0.322,4.2,5.2,0.805,3.3,2.7,0.9,0.3,2.7,2.3,15.4
719,Jordan Crawford,65,32.8,5.6,12.4,0.455,4,8,0.494,1.7,4.4,0.384,2.6,3.3,0.765,4.1,2.6,1.2,0.2,2.2,0.9,15.5
720,Jordan Hamilton,70,26.2,5.2,12.2,0.43,3.1,6.6,0.475,2.1,5.6,0.377,1.9,2.7,0.71,5.7,1.8,0.8,0.5,1.8,1.5,14.5
721,Jordan Hamilton,70,26.2,5.2,12.2,0.43,3.1,6.6,0.475,2.1,5.6,0.377,1.9,2.7,0.71,5.7,1.8,0.8,0.5,1.8,1.5,14.5
722,Jordan Hamilton,93,16.9,1.5,3.5,0.425,0.9,1.6,0.547,0.6,1.9,0.324,0.7,1,0.753,1.4,0.5,0.3,0.3,0.7,1.6,4.3
723,Jordan Hamilton,93,16.9,1.5,3.5,0.425,0.9,1.6,0.547,0.6,1.9,0.324,0.7,1,0.753,1.4,0.5,0.3,0.3,0.7,1.6,4.3
724,Jordan Hill,51,11.7,0.8,2.2,0.351,0.4,0.9,0.413,0.4,1.3,0.309,0.2,0.3,0.563,1.1,0.7,0.2,0,0.5,1,2.2
725,Jordan McRae,114,27.1,4.4,10.4,0.417,2.8,5.9,0.475,1.6,4.6,0.343,3.1,4,0.769,3.3,1.8,0.6,0.9,2,1.9,13.3
726,Jorge Gutierrez,129,29.2,3.2,7.4,0.43,2.5,5.5,0.461,0.7,1.9,0.34,2.5,3.4,0.737,3.8,3.3,1.1,0.1,2.1,1.9,9.6
727,Joseph Forte,69,33.9,6.9,15.3,0.454,5.3,10.9,0.489,1.6,4.4,0.368,3.2,4,0.81,5.8,3,1.8,0.4,2.4,2,18.7
728,Josh Davis,123,28.5,2.8,6.7,0.42,0.9,1.6,0.595,1.9,5.1,0.365,1.2,1.5,0.8,2.9,1.1,0.7,0.1,1.1,0.8,8.7
729,Josh Davis,123,28.5,2.8,6.7,0.42,0.9,1.6,0.595,1.9,5.1,0.365,1.2,1.5,0.8,2.9,1.1,0.7,0.1,1.1,0.8,8.7
730,Josh Davis,123,28.5,2.8,6.7,0.42,0.9,1.6,0.595,1.9,5.1,0.365,1.2,1.5,0.8,2.9,1.1,0.7,0.1,1.1,0.8,8.7
731,Josh Davis,123,28.5,2.8,6.7,0.42,0.9,1.6,0.595,1.9,5.1,0.365,1.2,1.5,0.8,2.9,1.1,0.7,0.1,1.1,0.8,8.7
732,Josh Davis,43,12.8,0.6,1.2,0.529,0.6,1.1,0.563,0,0.1,0,0.2,0.4,0.389,2,0.6,0.1,0.3,0.7,0.9,1.4
733,Josh Davis,43,12.8,0.6,1.2,0.529,0.6,1.1,0.563,0,0.1,0,0.2,0.4,0.389,2,0.6,0.1,0.3,0.7,0.9,1.4
734,Josh Davis,43,12.8,0.6,1.2,0.529,0.6,1.1,0.563,0,0.1,0,0.2,0.4,0.389,2,0.6,0.1,0.3,0.7,0.9,1.4
735,Josh Davis,43,12.8,0.6,1.2,0.529,0.6,1.1,0.563,0,0.1,0,0.2,0.4,0.389,2,0.6,0.1,0.3,0.7,0.9,1.4
736,Josh Davis,131,28.1,3.6,7.9,0.46,3.5,7.7,0.463,0.1,0.2,0.367,2.6,4.3,0.612,8.1,1.3,0.8,0.7,1.7,1.9,10
737,Josh Davis,131,28.1,3.6,7.9,0.46,3.5,7.7,0.463,0.1,0.2,0.367,2.6,4.3,0.612,8.1,1.3,0.8,0.7,1.7,1.9,10
738,Josh Davis,131,28.1,3.6,7.9,0.46,3.5,7.7,0.463,0.1,0.2,0.367,2.6,4.3,0.612,8.1,1.3,0.8,0.7,1.7,1.9,10
739,Josh Davis,131,28.1,3.6,7.9,0.46,3.5,7.7,0.463,0.1,0.2,0.367,2.6,4.3,0.612,8.1,1.3,0.8,0.7,1.7,1.9,10
740,Josh Davis,33,11.8,0.9,3.4,0.277,0.5,1.2,0.385,0.5,2.2,0.219,0.8,1.4,0.578,1.5,0.3,0.5,0.2,0.9,1.5,3.2
741,Josh Davis,33,11.8,0.9,3.4,0.277,0.5,1.2,0.385,0.5,2.2,0.219,0.8,1.4,0.578,1.5,0.3,0.5,0.2,0.9,1.5,3.2
742,Josh Davis,33,11.8,0.9,3.4,0.277,0.5,1.2,0.385,0.5,2.2,0.219,0.8,1.4,0.578,1.5,0.3,0.5,0.2,0.9,1.5,3.2
743,Josh Davis,33,11.8,0.9,3.4,0.277,0.5,1.2,0.385,0.5,2.2,0.219,0.8,1.4,0.578,1.5,0.3,0.5,0.2,0.9,1.5,3.2
744,Josh Grant,131,29.2,5.5,11.2,0.493,4.4,8.1,0.537,1.2,3.1,0.378,3,3.6,0.827,8.1,3,1.5,0.8,2.3,2.6,15.3
745,Josh Harrellson,94,19.5,2,3.6,0.549,1.9,3.3,0.571,0.1,0.3,0.31,0.6,1,0.649,4.7,0.4,0.5,0.9,0.6,1.1,4.7
746,Josh Howard,127,27.8,5.1,10.5,0.483,4.2,8.1,0.522,0.9,2.4,0.353,2.9,4,0.708,6.6,1.9,1.7,1.1,2.2,2.9,13.9
747,Josh Huestis,135,25,2.9,6.4,0.451,2.4,4.9,0.492,0.5,1.5,0.319,1.3,2.1,0.61,6.2,0.8,0.5,1.4,0.9,1.7,7.5
748,Josh Richardson,136,28.3,3.4,7.4,0.456,2.6,5.1,0.516,0.7,2.3,0.318,1.8,2.3,0.758,3.2,1.8,1.1,0.6,1.5,2.2,9.2
749,Josh Selby,26,20.4,2.8,7.4,0.373,1.5,3.8,0.384,1.3,3.6,0.362,1.1,1.4,0.757,2.2,2.2,0.8,0,2,1.7,7.9
750,Josh Smith,104,8.5,0.6,1.5,0.422,0.6,1.4,0.434,0,0.1,0.273,0.4,0.6,0.609,2.1,0.1,0.1,0.1,0.5,1,1.7
751,Juan Dixon,141,28.4,5.7,12.1,0.468,4,7.8,0.513,1.7,4.4,0.389,3,3.6,0.85,4.2,2.6,2.4,0.2,2.5,2,16.1
752,Jud Buechler,131,22.4,3.4,6.1,0.547,3,5.3,0.572,0.3,0.8,0.381,1.7,2.3,0.743,4.9,1.9,0.9,0.3,1.5,1.7,8.7
753,Julius Randle,40,30.8,4.9,9.8,0.501,4.8,9.3,0.517,0.1,0.5,0.167,5.1,7.2,0.706,10.4,1.4,0.5,0.8,2.5,2.3,15
754,Julyan Stone,138,33.7,1.8,4.3,0.425,1.5,2.9,0.504,0.4,1.4,0.265,1.8,2.9,0.617,5.5,5.2,1.5,0.4,1.9,1.1,5.8
755,Jumaine Jones,65,34.4,5.9,13.2,0.449,4.5,9.2,0.492,1.4,4,0.351,3.3,4.4,0.751,9,0.9,1,0.6,2.5,1.1,16.6
