id,name
1559,"Richard Hamilton"
1567,"Tom Hammonds"
1568,"A.J. Hammons"
1570,"Darrin Hancock"
1571,"Ben Handlogten"
1577,"Ben Hansbrough"
1582,"Travis Hansen"
1585,"Luke Harangody"
1586,"Anfernee Hardaway"
1587,"Tim Hardaway"
1587,"Tim Hardaway"
1588,"Tim Hardaway"
1588,"Tim Hardaway"
1597,"Maurice Harkless"
1601,"Derek Harper"
1602,"Justin Harper"
1605,"Matt Harpring"
1606,"Montrezl Harrell"
1607,"Josh Harrellson"
1611,"Othella Harrington"
1617,"Devin Harris"
1619,"Gary Harris"
1620,"Joe Harris "
1620,"Joe Harris"
1621,"Lucious Harris"
1622,"Manny Harris"
1624,"Steve Harris"
1626,"Tobias Harris"
1628,"Aaron Harrison"
1629,"Andrew Harrison"
1632,"Jason Hart"
1633,"Antonio Harvey"
1634,"Donnell Harvey"
1638,"Trenton Hassell"
1642,"Kirk Haston"
1648,"Hersey Hawkins"
1651,"Michael Hawkins"
1657,"Jarvis Hayes"
1660,"Gordon Hayward"
1661,"Lazar Hayward"
1674,"Alan Henderson"
1676,"Cedric Henderson"
1680,"J.R. Henderson"
1682,"Kevin Henderson"
1684,"Mark Hendrickson"
1692,"Xavier Henry"
1693,"John Henson"
1694,"Steve Henson"
1700,"Chris Herren"
1701,"Carl Herrera"
1715,"Buddy Hield"
1717,"Cory Higgins"
1721,"Sean Higgins"
1730,"Grant Hill"
1731,"Jordan Hill"
1733,"Solomon Hill"
1735,"Tyrone Hill"
1737,"Darrun Hilliard"
1740,"Kirk Hinrich"
1753,"Fred Hoiberg"
1757,"Justin Holiday"
1764,"Rondae Hollis-Jefferson"
1766,"Richaun Holmes"
1773,"Jerald Honeycutt"
1774,"Tyler Honeycutt"
1776,"Rodney Hood"
1782,"Dennis Hopson"
1783,"Scotty Hopson"
1790,"Dennis Horner"
1791,"Robert Horry"
1796,"Eddie House"
1797,"Allan Houston"
1798,"Byron Houston"
1803,"Josh Howard"
1804,"Juwan Howard"
1804,"Juwan Howard"
1813,"Troy Hudson"
1815,"Josh Huestis"
1822,"Robbie Hummel"
1824,"Ryan Humphrey"
1828,"Brandon Hunter"
1832,"Lindsey Hunter"
1834,"R.J. Hunter"
1835,"Steven Hunter"
1836,"Bobby Hurley"
1854,"Brandon Ingram"
1857,"Byron Irvin"
1859,"Kyrie Irving"
1861,"Mike Iuzzolino"
1862,"Allen Iverson"
1869,"Bobby Jackson"
1871,"Darnell Jackson"
1872,"Demetrius Jackson"
1875,"Jermaine Jackson"
1875,"Jermaine Jackson"
1876,"Jim Jackson"
1879,"Marc Jackson"
1880,"Mark Jackson"
1888,"Reggie Jackson"
1896,"Casey Jacobsen"
1897,"Sam Jacobson"
1898,"Dave Jamerson"
1902,"Damion James"
1905,"Jerome James"
1907,"Mike James"
1908,"Tim James"
1909,"Antawn Jamison"
1920,"Chris Jefferies"
1923,"Cory Jefferson"
1925,"Richard Jefferson"
1926,"Jared Jeffries"
1927,"Charles Jenkins"
1929,"John Jenkins"
1931,"Keith Jennings"
1932,"Chris Jent"
1933,"Les Jepsen"
1935,"Grant Jerrett"
1941,"Amir Johnson"
1943,"Anthony Johnson"
1943,"Anthony Johnson"
1943,"Anthony Johnson"
1943,"Anthony Johnson"
1943,"Anthony Johnson"
1943,"Anthony Johnson"
1944,"Armon Johnson"
1946,"Avery Johnson"
1946,"Avery Johnson"
1952,"Chris Johnson"
1952,"Chris Johnson"
1953,"Clay Johnson"
1955,"Darryl Johnson"
1956,"Dave Johnson"
1956,"Dave Johnson"
1959,"DerMarr Johnson"
1963,"Eric Johnson"
1971,"Ivan Johnson"
1973,"James Johnson"
1974,"Joe Johnson"
1975,"John Johnson"
1979,"Kevin Johnson"
1981,"Larry Johnson"
1981,"Larry Johnson"
1985,"Marques Johnson"
1988,"Nick Johnson"
1990,"Orlando Johnson"
1992,"Reggie Johnson"
1992,"Reggie Johnson"
1995,"Stanley Johnson"
1997,"Steve Johnson"
2000,"Tyler Johnson"
2003,"Darius Johnson-Odom"
2010,"Anthony Jones"
2013,"Bobby Jones"
2014,"Bobby Jones"
2020,"Dahntay Jones"
2021,"Damon Jones"
2021,"Damon Jones"
2022,"DeQuan Jones"
2024,"Dominique Jones"
2029,"Eddie Jones"
2031,"Fred Jones"
2034,"James Jones"
2034,"James Jones"
2037,"Jumaine Jones"
2046,"Perry Jones"
2047,"Popeye Jones"
2054,"Terrence Jones"
2055,"Tyus Jones"
2060,"Adonis Jordan"
2066,"Reggie Jordan"
2073,"Cory Joseph"
2075,"Kris Joseph"
2084,"Frank Kaminsky"
2087,"Jason Kapono"
2101,"Adam Keefe"
2110,"Ryan Kelly"
2115,"Tim Kempton"
2117,"D.J. Kennedy"
2125,"Steve Kerr"
2129,"Alec Kessler"
2132,"Randolph Keys"
2134,"Jason Kidd"
2136,"Michael Kidd-Gilchrist"
2141,"Sean Kilpatrick"
2143,"Bo Kimble"
2148,"Chris King"
2150,"Frankie King"
2154,"Jimmy King"
2157,"Reggie King"
2158,"Rich King"
2172,"Kerry Kittles"
2182,"Brandon Knight"
2183,"Brevin Knight"
2184,"Negele Knight"
2187,"Travis Knight"
2199,"Frank Kornet"
2201,"Kyle Korver"
2244,"Christian Laettner"
2246,"Raef LaFrentz"
2251,"Doron Lamb"
2252,"Jeremy Lamb"
2257,"Sean Lampley"
2261,"Jerome Lane"
2263,"Antonio Lang"
2265,"Trajan Langdon"
2267,"Dan Langhi"
2272,"Shane Larkin"
2273,"Rusty LaRue"
2284,"Zach LaVine"
2291,"Jake Layman"
2305,"Doug Lee"
2309,"Kurk Lee"
2310,"Malcolm Lee"
2316,"Tim Legler"
2318,"Alex Len"
2319,"Voshon Lenard"
2322,"Kawhi Leonard"
2323,"Meyers Leonard"
2329,"Jon Leuer"
2341,"Quincy Lewis"
2344,"Reggie Lewis"
2344,"Reggie Lewis"
2345,"Marcus Liberty"
2346,"Todd Lichti"
2348,"DeAndre Liggins"
2351,"Damian Lillard"
2352,"Jeremy Lin"
2357,"Randy Livingston"
2375,"Brad Lohaus"
2381,"Luc Longley"
2382,"Kevon Looney"
2384,"Felipe Lopez"
2405,"Tyronn Lue"
2411,"Trey Lyles"
2413,"George Lynch"
2414,"Kevin Lynch"
2421,"Scott Machado"
2424,"Sam Mack"
2425,"Shelvin Mack"
2426,"Malcolm Mackey"
2430,"Don MacLean"
2431,"Mark Macon"
2434,"Tito Maddox"
2435,"Gerald Madkins"
2436,"Mark Madsen"
2438,"Corey Maggette"
2447,"Dan Majerle"
2454,"Matt Maloney"
2454,"Matt Maloney"
2460,"Danny Manning"
2463,"Rich Manning"
2469,"Roy Marble"
2470,"Stephon Marbury"
2474,"Shawn Marion"
2477,"Sean Marks"
2481,"Donny Marshall"
2482,"Donyell Marshall"
2483,"Kendall Marshall"
2491,"Cuonzo Martin"
2496,"Jarell Martin"
2497,"Jeff Martin"
2497,"Jeff Martin"
2498,"Kenyon Martin"
2505,"Jamal Mashburn"
2507,"Anthony Mason"
2507,"Anthony Mason"
2508,"Desmond Mason"
2509,"Roger Mason"
2510,"Tony Massenburg"
2519,"Vernon Maxwell"
2523,"Lee Mayberry"
2530,"Travis Mays"
2534,"James Michael McAdoo"
2536,"Ray McCallum"
2547,"Walter McCarty"
2548,"Amal McCaskill"
2549,"Patrick McCaw"
2552,"Sheldon McClellan"
2555,"George McCloud"
2556,"C.J. McCollum"
2559,"T.J. McConnell"
2567,"Chris McCullough"
2572,"K.J. McDaniels"
2573,"Doug McDermott"
2579,"Antonio McDyess"
2584,"Mitch McGary"
2593,"Rodney McGruder"
2601,"Jeff McInnis"
2608,"Derrick McKey"
2609,"Aaron McKie"
2613,"Ben McLemore"
2616,"Keith McLeod"
2617,"Roshown McLeod"
2632,"Paul McPherson"
2635,"Jordan McRae"
2641,"Darnell Mee"
2660,"Ron Mercer"
2665,"Loren Meyer"
2670,"Khris Middleton"
2672,"Chris Mihm"
2685,"Andre Miller"
2686,"Anthony Miller"
2689,"Brad Miller"
2690,"Darius Miller"
2696,"Mike Miller"
2697,"Oliver Miller"
2698,"Quincy Miller"
2699,"Reggie Miller"
2701,"Chris Mills"
2704,"Terry Mills"
2705,"Elijah Millsap"
2707,"Harold Miner"
2711,"Greg Minor"
2722,"Tony Mitchell"
2722,"Tony Mitchell"
2725,"Cuttino Mobley"
2730,"Nazr Mohammed"
2731,"Jerome Moiso"
2739,"Greg Monroe"
2740,"Rodney Monroe"
2747,"E'Twaun Moore"
2753,"Mikki Moore"
2757,"Tracy Moore"
2764,"Chris Morris"
2765,"Darius Morris"
2767,"Marcus Morris"
2768,"Markieff Morris"
2771,"Terence Morris"
2777,"Dwayne Morton"
2778,"John Morton"
2782,"Lawrence Moten"
2784,"Hanno Mottola"
2787,"Alonzo Mourning"
